date;employee_title;employee_status;review_title;pros;cons
2021-01-12;Processor;Former Employee, more than 3 years;Decent place to work;"Great benefits, work/life balance, enjoyed my coworkers
";"Not a ton a room for growth
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-15;Process Operator;Current Employee;Closing Martinez Refinery;"Was great pay for what you do there
";"Closing due to low product demand (COVID)
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-18;Human Resources Business Partner;Former Employee;Dated Practicez;"Worked with a great team
";"practices and technology were dated
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-19;GIS Analyst;Former Employee, more than 5 years;Good Company;"Co-Workers and Management were wonderful.
";"Need to update faster with technology
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-05;Customer Service Representative;Former Employee;Good company to work for;"Excellent supervisor and team to work with
";"I don't have anything bad to say about job
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Supply Chain Intern;Former Employee;Great work experience;"great pay and an even better work environment
";"work-life balance may be sacrificed during refinery turnarounds
Be the first to find this review helpful
Helpful
Share
Repor"
2021-01-08;Planning;Former Employee;Disappointed;"Pay and benefits and employees
";"Upper management micromanaging and making decisions that their direct-reports should be making.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-09;Engineer;Former Employee, more than 3 years;Good people, tough work environment;"Good pay, benefits, opportunities to learn and grow. Supportive co-workers.
";"Divided management, poor employee morale and outlook, safety hazards everywhere. High operating cost and regulations strangle the business.
Advice to Management
Hostility towards legacy employees creates enemies across the workplace. Its bad for employee morale and hurts productivity. Respect your peers regardless of their backgrounds.
1 person found this review helpful
Helpful
Share
Repor"
2021-01-07;Sales Associate/Cashier;Current Employee, less than 1 year;Working as a store cashier;"The work is not hard
";"Dealing with the public and all that entails
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-13;Refining Engineer III;Former Employee, more than 1 year;Process Focused Engineer Run Refiner;"MPC has very defined processes and a prescribed solution to almost all problems. This makes it very easy to make changes if the prescribed solution fits.
";"The process focus of the removes flexibility and creativity in problem solving. This results in added expenses and man-hours to obtain a similar result. Not very commercially nimble, which can be frustrating if you are used to a nimble environment.
Advice to Management
Improve flexibility for long term benefit.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-07;Process Engineer;Former Employee, more than 5 years;Decent place to work if you're competitive;"-Family style atmosphere across departments
-Young engineering department with experienced personnel to support them
";"-Highly competitive environment in Process (chemical) and Design (mechanical/electrical/instrument) Engineering departments
-Feedback about supervisors' skill are ignored, both good and bad
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-30;Project Engineer;Current Employee, more than 1 year;Best Company;"Great Environment, atmosphere, inclusive, good work life balance
";"Findlay, OH is a very small town with not a lot around it.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-28;Refinery Operator;Current Employee;Safety Culture;"Vacation, 401K, Medical, Vision, Dental. Legal Services options
";"Recently bought out old company. Plans to shut down refinery and convert into a terminal
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-30;Machinist;Former Employee, more than 8 years;Great place to work;"I learned a lot at this job and was treated well.
";"Downsizing has effected many people within the company.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-01;Night Manager;Former Employee;I had a wonderful time working here!;"great pay and a wonderful experience.
";"the occasional drive offs but no complaints.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-08;Accounting Analyst;Current Employee;Good Company;"Good benefits, decent pay for administrative jobs
";"Restrictive time off, work from home ability limited
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-06;Maintenance Supervisor;Current Employee, more than 8 years;Maintenance Supervisor;"Great career opportunities if willing to travel
";"Changing upper management too often
Advice to Management
Promote local talent that h e a vested interest ing the success of their home town
1 person found this review helpful
Helpful
Share
Repor"
2021-02-09;Assistant Manager;Former Employee, less than 1 year;Low pay, lame hours.;"Easy job anyone can do
";"Low pay, hours aren't very good
Advice to Management
Change the way you schedule
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-05;Project Controls Specialist;Former Employee;Great Company;"Very professional workplace with great co-workers.
";"Not sure that I have any Cons.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-27;Operations Technician;Former Employee, more than 8 years;Pay and Benefits are Hard to Beat;"Pay and Benefits were great
";"Management is terrible. Its like highschool. You're on the inside with management or your not. If your not then life is more difficult.
2 people found this review helpful
Helpful
Share
Repor"
2020-12-14;Communications Specialist;Former Employee, more than 5 years;Generally a decent place to work;"Pay, benefits, work-life balance, schedule flexibility
";"""supervisor discretion"" is utilized often; outcomes often depend on relationship with supervisor
1 person found this review helpful
Helpful
Share
Repor"
2020-11-11;Regional Environmental Manager;Current Employee;Does not value and respect employees;"immediate peers are great people, generally good pay and benefits relative to comparable positions within other industries, nationwide company with a lot of opportunities if you're willing to relocate
";"command and control culture, does not have transparent policies or communicate effectively, blatant inequity across the company as far as titles and compensation, a lot of lip service by leadership not backed up by tangible action, nickels and dimes employees out of compensation, bonuses, reimbursements, etc
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-30;Anonymous;Current Employee, more than 10 years;Great place if you have no desire to progress in your career.;"Pension, Benefits, Safety, Excellent co-workers
";"Minimal opportunities for progression at individual sites, conservative and traditional decision making, behind the times related to technology
Advice to Management
Need to put more careful consideration into who moves into supervisory roles, find better ways to effectively communicate
1 person found this review helpful
Helpful
Share
Repor"
2020-10-02;Government Affairs;Former Employee;Solid Company;"Company offers very good benefits
";"proceeding through significant leadership change
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-16;Business Analyst;Current Employee, more than 8 years;Nice company;"Core values and strive for community involvement
";"Not open to changing work environments (i.e., flex time, work from home, telecommuting)
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-11;#2 Operator;Former Employee, more than 10 years;Top down management;"Good pay and benefits including medical and dental
";"Top down management style. Don't really listen to your concerns.
1 person found this review helpful
Helpful
Share
Repor"
2021-02-03;Chemist;Former Employee;Keep moving;"Benefits and pay are pretty good.
";"Hostile work environment and games.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-01;Lead Operator;Former Employee, more than 8 years;Closed refinery;"Pay and lots of overtime
";"Always on call
Unscheduled turnaround and schedule changes
Advice to Management
Use individuals where they will succeed. 
Do not rotate workers through all positions.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-03;Operations Supervisor;Former Employee;Operator;"The Pay and work schedules are comparable to other companies
";"Upper management has no clue about the local sites. No communication.
1 person found this review helpful
Helpful
Share
Repor"
2020-09-01;Marketing Representative;Current Employee, less than 1 year;Territory Manager;"- Great ability to move around and take on new positions within the company
- Good work-life balance
";"- New hire process/ placement
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-11;HES Professional;Current Employee;It is okay;"Good pay benefits and career options
";"Long hours, lots of middle managers
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-09;Instrument Technician;Current Employee, more than 10 years;Instrument Technician;"Great money, good benefits, overtime a plenty
";"Dirty work environment, inherently dangerous
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-29;Project Engineer I;Former Employee, more than 3 years;Great Pay/Benefits, Inefficient;"Great pay, Great Co-workers, Lots of learning and experience
";"Inefficient and many late days
Advice to Management
Find a way to reduce the amount of time to get small projects approved. Less time chasing managers who are already busy.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-05;Process Intern;Current Employee;It was fun;"It was great that they were fun
";"Nothing was bad about the job
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-05;Accountant;Former Employee, more than 3 years;Avoid the Denver Office;"Good location if you like working downtown.
";"Benefits, pay, management and lack of growth opportunities. As marathon has taken over they have become more corporate and do not care about their employees. Work life balance is abysmal and they have guaranteed working full weekends with no comp time.
Advice to Management
Learn that you are not the only company in Denver and listen to your employees concerns.
2 people found this review helpful
Helpful
Share
Repor"
2020-08-27;OHT;Current Employee;Laid Off;"The whole thing is going down.
";"The whole thing is going down but I got a job.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-30;Mechanical Refining Engineer Marathon Petroleum;Former Employee, more than 1 year;Ehh;"It was a job
And I needed a job
";"Clannish people
Poor business model
Lack of innovation 
Didn’t pay industry standard
Advice to Management
Pay industry standard
Invest in innovation
Change your culture
2 people found this review helpful
Helpful
Share
Repor"
2020-08-17;Cashier;Former Employee, more than 1 year;Good Environment;"Flexible schedule, easy training, overall pretty good base job
";"Customers can be kind of rude at times
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-26;HES Professional;Current Employee;Good place to be;"Good people and developed structure
";"Not many downsides working here
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-10;Supply Chain Supervisor;Former Employee;Recent experience;"Compensation and benefit packages are very competitive.
";"Recent, culture shift away from loyalty to employees.
Advice to Management
Value experience as a competitive advantage.
1 person found this review helpful
Helpful
Share
Repor"
2020-11-17;Electrical Engineer;Former Employee;Ok;"Pay and vacation. Advancement opportunities.
";"Management promotes completive work environment among employees without team work.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-31;Mechanical Engineer;Current Employee, more than 3 years;Great company with opportunities to expand;"Great benefits, and job opportunities. Able to advance upwards.
";"Work life balance is sometimes difficult to manage.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-18;Analyst;Former Employee, more than 5 years;Ok;"Great teams to work with
";"Top heavy and buddy promotions
1 person found this review helpful
Helpful
Share
Repor"
2020-10-23;Analyst;Current Employee;Not what it used to be;"Decent pay, opportunities for expansion, benefits are pretty good.
";"Company has drastically changed over the last two years. Layoffs, culture issues, many expansion opportunities gone.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-23;Lab Technician;Current Employee, more than 5 years;Marathon Petroleum;"Good Pay, Bonuses, Overtime Opportunities, Benefits
";"Horrible Leadership, Long Shifts, Day and Night Rotations
Advice to Management
Listen to your people. Lack of understanding has created an extremely toxic workplace
Be the first to find this review helpful
Helpful
Share
Repor"
2020-03-13;Operations;Former Employee, more than 5 years;Look elsewhere;"Stp bonus, insurance on family
";"This company claims they are family friendly. In all reality they are all about money, and in this market, with the andeavor purchase/ debt they are in major cost cutting mode. Since the MPLX failed to bring in the sustainable 10% growth they're looking at selling major assets, and reducing head count. Like most companies, you are just a number, and they will make you feel just that way. Their ""safety focused "".... well it's all about safety until it's about money, then all bets are off . It's a poorly managed, cutthroat business with and awful HR dept, incompetent management, skeleton crews in the field who work their lives away. Marathon was once ranked as the best large company to work for in Forbes, now it continues to free fall as the administration destroys the company from the inside out. If you're looking for a secure company, look elsewhere.
Advice to Management
Stop treating your employees like they're just a number for one. Field management is poor at best. Nobody likes Findlay, nobody.
3 people found this review helpful
Helpful
Share
Repor"
2020-08-12;Anonymous;Former Employee, less than 1 year;An old boy's club;"The company provides a good salary and benefits.
";"A very large company run like a very small company. Divisions operate in silos leading to duplicate and overlapping work. Inefficiencies in work processes abound. Inability and no desire to think out of the box or consider new ways of doing things, even when newly acquired assets have better processes to share. Had multiple coworkers make racist comments to my face and witnessed other racists acts occur in the office. Everyone there has an ego like they are the greatest employee ever despite having very few responsibilities and lackluster deliverables.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-19;Field Operator;Former Employee, more than 3 years;Only a number;"Pay
Benefits
401k
Pension
Only Week off each month
";"No life
No time off other than week off
Upper management does not care
Only a number
Advice to Management
Be transparent. Practice what you preach
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-28;Analyst;Current Employee, more than 8 years;Corporate Shenanigans;"The benefit package is good.
";"Very Top Down Management Style
Antiquated Systems 
Your input doesn't matter if you are not a manager
Difficult to get promoted
Their compensation package is calculated based on national market not local metropolitan area.
Advice to Management
Use your resources. Ask the people who actually do the job on a daily basis for their input.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-27;Scheduler;Former Employee, more than 8 years;Scheduler;"None - not enough to list
";"Are jobs really awarded to the qualified or to the relative of so and so?
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-12;Quality Assurance;Current Employee, more than 1 year;Great Place;"There's endless access to learning opportunities and you are constantly surrounded by very knowledgeable folks.
";"Work from home was not previously available.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-24;Operations & Maintenance Specialist;Current Employee, more than 8 years;Great Employer;"Great pay and great benefits
";"A lot of top down mentality
Advice to Management
Grass root approach. There are a lot of knowledgeable employees with great ideas that never have an opportunity to be heard.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-02;Process Operator;Current Employee, more than 10 years;Big Business, big disappointment;"Salary is competitive for the Bay Area.
";"Runs as a big company that doesn't care about individual front line employees. Mismanagement from top down has large effects on employees.
1 person found this review helpful
Helpful
Share
Repor"
2019-10-30;Manager;Current Employee, more than 5 years;Good company but needs to change;"- Good pay, but that’s comparable with the industry. Others might be paying better (such as Philips66)
- Steady business, even with the swings of the market.
- Large company with plenty of opportunities if you are flexible and mobile. National footprint is a plus.
- Pension plan and good benefits
";"- Old School Governance model (processes, systems, behaviors, approvals)
- If you are not in the “click” of the Marathon “lifers” you are not trusted
- There are conflicts of interests at all levels with multiple family members getting jobs without qualifications, but just because their are family.
- HQ in Findlay, OH. Really??? In the middle of nowhere, hard to travel in and out. Small town mentality for the largest refiner in the country.
- Compliance trumps everything, and there are unnecessary systems, controls, audits, etc. to monitor things normally not an issue elsewhere. There will be controls and processes in place to remove accountability of the individuals (expect everyone to be robots).
Advice to Management
Change is needed. You can’t operate the largest refiner in the U.S. like if was done in the 80’s and 90’s. Oil and Gas companies have evolved and modernized, but Marathon seems not to want or accept that times are different
4 people found this review helpful
Helpful
Share
Repor"
2020-10-26;Refinery Operator;Current Employee;Was a good job, until the laid off most!;"Great pay, benefits and bonuses.
";"They are laying most employees off.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-02;Clerk;Former Employee;Good;"It was a unique experience to communicate with customers
";"Nothing that comes to mind
Be the first to find this review helpful
Helpful
Share
Repor"
2020-12-21;Sales Associate/Cashier;Current Employee;Low pay;"Repeat customers and friendships made
";"Pay is horrible and no benefits
Be the first to find this review helpful
Helpful
Share
Repor"
2020-11-03;Learning Specialist;Former Employee, more than 10 years;Typical Refining Company;"The people were all great
";"Senior management not so much
1 person found this review helpful
Helpful
Share
Repor"
2020-10-09;Transport Driver;Current Employee;Good benefits;"Good benefits and a pension plan
";"Cut work hours, they try to run lean but don't have the skills or manpower to be successful, so there's always problems.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-29;Project Engineer;Current Employee;Changing Culture;"Good pay & benefits, mostly good people. Challenging work.
";"Poor decision making by management.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-17;Tax Analyst;Former Employee, less than 1 year;Good Company;"Well oiled machine, cares about employees, good training, good systems and procedures set in place
";"Very old school, company doesn't look for much change. Not open to new ideas
Advice to Management
Be more open minded
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-16;Part Time Cashier;Former Employee, more than 3 years;A good job to work;"Good place to work along with college schedule.
";"Some of the managers do not treat people fairly.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-17;Anonymous;Current Employee, more than 10 years;Toxic culture with inept middle management focused on politics rather than making good decisions.;"Pay is good but that is all.
";"Nepotism, culture, work life balance, extreme lack of diversity, inept middle management that is focused on politics rather than making good decisions.
Advice to Management
Read the Cons
3 people found this review helpful
Helpful
Share
Repor"
2020-10-15;Project Engineer;Former Employee, more than 5 years;Former Employee;"Good Benefits package, opportunity for growth and gaining experience.
";"The work schedule can be demanding.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-07-08;Project Controls Engineer;Former Employee;Marathon was Fine;"The pay is good for starting out
";"The office is cubicles and depressing
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-13;Pipeline Scheduler;Current Employee, more than 10 years;Diverse, inclusive company.;"Solid job with good benefits.
";"Small community, not as vibrant as a bigger city.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-06;Attorney;Current Employee, more than 1 year;Solid company and position.;"Great benefits & interesting problems and issues to handle. For a fortune 500 company MPC is relatively forwarding looking and open minded.
";"Location and lack of WFH options.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-06;Chemist;Current Employee;Lab Technician;"There is a large variety of work to do.
";"You have to fill more than one roll
Advice to Management
N/A
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-09;Refinery Operator;Current Employee;Very solid company to work for.;"Very competitive pay and stable
";"Rotating shifts are difficult with having a family
Advice to Management
Hire more operators and allow more job bidding opportunities
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-15;Retired;Former Employee;Difficult;"Tough times these days at MPC.
";"Financial instability, future seems uncertain.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-02-06;Project Engineer;Current Employee, more than 10 years;Many different opportunities, not just engineering;"You have a lot of opportunity to learn and try new things - as an engineer, I got do do more engineering than just my major. I also had opportunities in operations, retail, and even the financials and business development side of the company.
";"Findlay does not have as many amenities as many other potential job locations.
Advice to Management
Reward the technical path more. People do no have the incentive to stay technical and it is an important function.
1 person found this review helpful
Helpful
Share
Repor"
2020-10-06;Shift Supervisor;Former Employee, more than 10 years;shift supervisor;"good pay and benefits and
";"Layoffs. Manager hates former BP employees
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-05;Training Specialist;Current Employee, more than 8 years;Good company;"Benefits of insurance are good.
";"Should offer better scheduling options
Be the first to find this review helpful
Helpful
Share
Repor"
2020-06-22;Auditor;Former Employee;Great;"Average Pay compared to industry standard
";"No Work From Home Available
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-14;Adv IT Systems Integrator;Current Employee, more than 8 years;Good company;"Good people to work with, like a family.
Good pay and benefits.
";"Alot of processes and red tape.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-13;IT Developer;Current Employee, more than 5 years;Good Old Fashioned Company;"The culture is really nice. The people are great. Pay is really good for the area
";"Old fashioned, set in ways of the past, don’t like to venture out into new technology
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-06;Oil Refinery Operator;Current Employee;big oil;"great company to work for. challenging environment. mentally stimulating. safety oriented
";"right after they acquired my refinery, COVID hit and they shut down the refinery and laid us all off. Sooooooo
Advice to Management
no comment
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-08;Business Continuity Manager;Former Employee, more than 3 years;Discrepancy in integrity and ethics;"MPC use to be a great place to work int they merged with Andeavor. Great people who were passionate about their jobs and doing the right thing.
";"Since the merger, many people have left or been pushed out for speaking up on life safety issues or doing the right thing. Policies are changed when management wants a change, not from a top-down direction but more of "" the fix watching the gen house"". This causes lots of problems when people are more focused on cutting costs and making bonus while having an attitude of that will never happen. 

They have recently been routinely putting people on performance reviews to create a false paper trail in order to fire them. Most of these people have previously always received great reviews and the maximum bonus. 
 No longer the great company it was.
Advice to Management
Stop running like a good ole boys club and be committed to your company's values. You need to maintain staff levels to support change and saying people can expect to work twice as hard for less will not help morale.
9 people found this review helpful
Helpful
Share
Repor"
2020-08-25;Refinery Engineer;Current Employee, more than 5 years;MPC Review;"Competitive compensation and many different roles and locations available.
";"There is an expectation of frequent relocation to advance in the company.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-01;Salary Employee;Current Employee, more than 8 years;Excellent Benefits;"Good Benefits, good safety, good pay
";"Lack of Diversity, Lack of empowerment, unproductive managers, Career Opportunities are based on who Likes you. Being anglo is a plus
Advice to Management
good luck
1 person found this review helpful
Helpful
Share
Repor"
2020-05-22;Engineer;Current Employee;Great Company;"Great opportunities for career growth
";"Would like to get closer to home
Be the first to find this review helpful
Helpful
Share
Repor"
2020-09-04;Oil Refinery Operator;Current Employee;Operator;"Great pay since start not good benefits
";"Company doesn’t care about its employees wellbeing
Be the first to find this review helpful
Helpful
Share
Repor"
2019-12-09;Business Manager;Former Employee, more than 5 years;Acquisitions Have Created Lots of Challenges and Cultural Changes;"Lots of great people. Until recently, employees were treated well and the company valued hard work, honestly and commitment. Rating 2 or 3 years ago would have been a 4 or 5. Engineers are paid at or above market rates.
";"The company has grown too fast and has had difficulty integrating employees from various locations. Failure to integrate has created issues at the corporate office with long standing employees as well as employees at locations acquired in CO and Texas in 2015 and 2018. 

Employees with jobs outside of the engineering groups are often paid under market wages.
Advice to Management
Have a better understanding of the culture of the companies you acquire to enable a better integration of various corporate cultures. Take care of employees who are willing to do what the company requests. Pay attention to concerns raised by employees and address vs ignore them.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-26;Analyst;Current Employee;Terrible values;"Good pay, benefits, stock options,
";"Terrible management, values, treats their employees like they’re the only company that’s worthwhile.
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-11;Internal Auditor;Current Employee, more than 3 years;No cake walk;"Benefits and salary are very competitive.
";"Long hours, high stress, toxic work environment
Advice to Management
Share the wealth. The income diparity is shameful.
1 person found this review helpful
Helpful
Share
Repor"
2020-01-21;Manager;Current Employee;Great company, but at risk of getting left behind;"It is a company with great people, great pay, and great benefits. There are many opportunities from coast to coast, so you could spend your entire career at one company. 

Despite the stigma that often comes with an O&G company, MPC is truly trying to lead the industry in its environmental sustainability efforts, while remaining pragmatic and realistic about the world's demand for affordable and reliable energy. 

Not withstanding the corporate office in Findlay, MPC offers a great deal of work locations across the country that could fit anyone's desired geographic preference and allows those that desire it, to experience different cultures, climates, and cuisines.
";"The CEO is old fashioned and out of touch. Due to the way he handled acquisition of Andeavor (making promises and not keeping them), he lost a great deal of trust from the new employee base. I don't believe that can ever be regained. 

The company needs to propel itself into the 21st century and realize that cramming more people into smaller and smaller spaces does not increase efficiency. Especially in this age of technology, MPC needs to consider adopting more modern work practices, including flexible work schedules and telecommuting. Its competitors (from a talent acquisition perspective) are offering far more attractive work environments and life/work balance. 

They are truly trying to make strides in advancing diversity of the workforce. However, they will never achieve this until someone makes the bold step (hopefully the new CEO) of moving the corporate headquarters out of Findlay, OH. This refers not only to achieving racial and ethnic diversity, but also achieving diversity of thought and experience, especially at the leadership levels. The country is much bigger than just the rural Midwest. 

Because of its small town Ohio location, most people working at MPC (especially in the Midwest) have only ever worked for MPC (sometimes several generations). This creates a singular way of thinking that tends to shut out (or shutdown) alternative viewpoints and perspectives. MPC is very resistant to hiring outside talent (mid-career), especially at any type of leadership positions (to be fair, there have a been a few high level exceptions). I believe this also creates a skewed sense of reality. Their is an ingrained sense of self greatness, which clouds their ability to consider different ways of doing things. This was apparent during the integration of Andeavor. I know it surprised everyone, especially those in Findlay, how many people at all levels of the organization chose voluntary separation rather than move to Findlay, or to continue on in an organization where you are automatically viewed as a inferior outsider. 

In order to advance within MPC, you must come to the realization that eventually, ""All roads lead to Findlay"". Despite being in a great position with a lot of future opportunity for growth, when that decision day comes for me, my road won't be going to Findlay.
Advice to Management
Move the HQ out of Findlay and step into the 21st century with regards to work practices and work/life balance. Diversify the leadership team.
11 people found this review helpful
Helpful
Share
Repor"
2020-08-14;Controls Engineer;Current Employee, more than 3 years;Good compnay;"Good benefits and policy and procedures
";"mico-management and pressure to come in way way under budget
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-10;Anonymous;Former Employee;depends on who you work for;"There is really good pay and benefits
";"there is a very strict hierarchy leadership style
Be the first to find this review helpful
Helpful
Share
Repor"
2020-10-05;Process Engineer;Current Employee;Marathon;"Good coworkers to work with
";"Management at Marathon Golden Eagle refinery could have used improvement
Be the first to find this review helpful
Helpful
Share
Repor"
2020-08-14;Operator;Current Employee, more than 10 years;Great pay, poor environment;"Pay, co-workers, 401k match, bonus, commute
";"Management, plant neglect, poor safety standards,
Be the first to find this review helpful
Helpful
Share
Repor"
