date;employee_title;employee_status;review_title;pros;cons
2014-06-26;Inspection Specialist;Current Employee, more than 5 years;Great pay and benefits, but no career opportunities or training for non-engineers.;"Pay and benefits are top notch for the position that I am in. NOTHING gets done quickly at this company and it never seems anything has a ""deadline"" placed on it.
";"It is the most bureaucratic place I've ever worked. Everything has to be decided by committee as no one has the power to make a decision. No one wants to be responsible for a bad decision, and just keeps passing the buck hoping it will ""go away"".
"
2014-06-25;Anonymous;Current Employee, more than 10 years;BP - Chicago;"Great benefits and mentoring opportunities.
";"Lack of options for advancement in the Chicago office.
"
2014-06-12;Financial Analyst;Current Employee, more than 5 years;Great place to work;"Great benefits and work like balance (e.g. soccer, gym, basketball). Onsite daycare is great plus the 9/80 schedule allows for every other Friday off.
";"Large organization with little visibility to upper management.
"
2014-05-30;Human Resources Manager;Former Employee, more than 10 years;Some groups are great to work for, but other groups are quite tough... very dependent on the team leadership.;"Great benefits, good people, plenty of opportunity to be challenged technically. Will miss the relationships with my peers more than some of the leadership
";"If you aren't in the right circles, you might not get promoted. It feels like playing politics is more important than delivery of results and building the right relationships.
"
2014-06-03;Supply Chain;Current Employee, more than 3 years;Great work-life balance;;"derable freedom in work schedule and autonomy. Great benefits, facilities, and people. Fairly relaxed work environment and career employees are well rewarded.
Cons
Slow moving, bureaucratic, and change can be difficult to implement. There is less collaboration and communication across functional teams and groups than I expected for such a profitable company.
"
2014-06-04;International Contract Negotiator;Current Employee, more than 10 years;Great Company;"management offers flexible Work Hours
";"Is the branded gasoline business a dying industry
Be the first to find this review helpful
Helpful
Share
Repor"
2014-05-31;Subsea Engineer;Current Employee, more than 3 years;Good Balance of Challenging work and personal life.;"Challenging work and good learning opportunities. In some teams you will have a lot of responsibility and yet quite a bit of autonomy to get the job done.
";"At times getting clear direction from management can be challenging and some things entail too many processes that can easily test your patience.
"
2014-05-23;Reservoir Engineer;Current Employee, more than 5 years;very friendly people and collaborative culture;"flexible and comfortable place to work
";"everything is slow and gray matters, need to be extremely patient for young people to be promoted
"
2014-06-05;Anonymous;Former Employee;Wonderful co-workers, bad management.;"The retirement benefits are good, and co-workers are supportive and friendly.
";"Upper management wants employees to work hard, and then stay late and work harder. There is little reward for exceeding goals/deadlines. Promotions are based on recommendations from managers and team leads; there are no clear guidelines, and favoritism is evident.
"
2014-05-21;Territory Manager;Former Employee, more than 5 years;Castrol is a Great Place to Work;"* Comp & Benefits * Recognized World Wide Brand * Sound Management * Endless opportunities to grow if relocation is an option
";"Retail Focused Business Sales Process can sometimes be pushed down from Europe
"
2014-05-13;Landman;Former Employee, more than 5 years;It was very good;"very nice people and I hope I can work there again
";"all is good and I would work there again
"
2014-05-12;Master Scheduler;Former Employee, less than 1 year;implement and manage master schedule;"To grow with the company
";"some party that's team player
"
2014-06-06;Director;Current Employee, more than 10 years;Challenging at best....;"Good benefits and reasonable salaries
";"Unethical and controlling leadership and management
"
2014-04-24;Anonymous;Current Employee, more than 8 years;One of the best places to work in Houston!;"Family work life balance, flexible schedules (9/80), positive team dynamics. Literally one of the best places I have ever worked at in my career. A real interest is shown towards career development.
";"Policies can be overly involved and invasive without thought to how teams actually function. A ""new standard"" is set without getting feedback first as to what the needs are or are not.
"
2014-04-22;Software Engineer;Former Employee, more than 3 years;Good place to work if you don't get caught up in office politics;"The company values and culture are essentially the same as many other large corporations. The potential for promotions is high if you're competent. BP takes very good care of their employees.
";"From my experience, there were many incompetent people that had an impact on the workplace. Basically, this means that important decisions were made by people that didn't really know what they were doing, but they were in jobs that were responsible for decisions. They would discount advice from true experts because of political maneuvering.
"
2014-04-21;Planner;Current Employee, more than 1 year;Very good experience;"working environment, focus on learning
";"job security and communication on status
"
2014-04-21;Project Manager;Current Employee, more than 3 years;quite good to its employee;"provide opportunities to move inside the company; support training; offer diverse training courses; relationship dominated working environment
";"slow and sometimes hard to move things forward as the company is risk averse. much emphasis on safety, compliance
"
2014-04-18;Anonymous;Current Employee, more than 8 years;Great Benefits;"Benefits, work-life balacne in some areas
";"Not many advance opportunities. In the past there was great movement and plenty of room for advancement. Without of lot of the businesses being sold there isn't anywhere to go in the company. Most of the people that move and advance are those that know a lot of people in high places.
"
2014-04-15;Engineer;Current Employee, more than 8 years;BP really cares about it's employees.;"Strong focus on developing people. Many opportunities to move to different areas of the company and learn new things. Experience different cultures.
";"It can take a long time to work projects through the process. IT seems to hinder progress on any project.
"
2014-04-14;Financial Analyst;Former Employee, more than 5 years;Great company but high pressure;"Well managed, great benefits, lots of opportunity for growth
";"High pressure environment, performance is key
"
2014-04-22;Upstream GOM;Current Employee, more than 5 years;Good company to work for but if you family is the top priorities;"Great work life balance . Good benefits
";"Promotions are biased. Goal to promote more females to higher position and some of them flop after taking the promotion. Socializing is big and relationship often promotes people than merit.
"
2014-04-09;Geophysicist;Current Employee, more than 8 years;Good solid job;"Lots of diversity: women, people of color, gay people, very unlike other companies in the energy sector except Chevron.
";"Job performance ratings and satisfaction depends on your manager's personality, not your actual performance, and managers change every two years max.
"
2014-03-31;Supervisor;Former Employee, more than 10 years;As an employer;"Good company to work. Good wage scale. Decent benefits. Company match 401k. Union backed employees have a great wage rate. Empowerment in some areas a plus. Good team ethic among employees.
";"Most work outdoors, really cold winters. Upper management changing. More concern with bottom line rather than people oriented like AMOCO. Segregated, crafts, no cross crafting, shop and field employees usually at odds.
"
2014-04-08;Reservoir Engineer;Current Employee, more than 8 years;So so;"Good training and career development if you are fresh out of school
";"Too much politics, too many meetings, less time to be innovative
"
2014-03-24;Trainer/Supervisor;Former Employee, more than 8 years;The company is very supportive of their employees, the promote a great work environment, and there is room to grow.;"The company rewards with bonuses and recognize employees for advancement. I loved the travel and education offered and the culture is very pro people.
";"None I am glad to say
"
2014-04-06;Anonymous;Current Employee, more than 3 years;Great learning opportunity, but time to move on.;"The benefits offered by BP are great and there are opportunities to move to another location if you desire. There are plentiful training opportunities and it is relatively easy for someone to work their way up the ladder, which creates some of the problems within the company.
";"The organization is in constant change and is suffering from poor management. Most leadership are interested in satisfying their managers and everything is all about making them look good. Management is not focused on actually improving the company, but are focused on checking boxes and looking good. Morale within the workforce is also very low right now.
"
2014-03-14;Supply Chain Manager;Current Employee, more than 5 years;Hard work, good pay.;"The culture and the compensation are good.
";"Long days and lack of systems.
"
2014-03-13;HSE Advisor;Current Employee, less than 1 year;Enjoy making the transition from BP contractor to BP employee;"Good future opportunities in my feild to grow in my career and possibly move around the country or world
";"Work load of current position and catching up to projects while team has been understaffed with personnel
"
2014-03-25;Geophysicist;Current Employee, more than 3 years;Not satisfied.;"Great work-life balance. Technically not as expected.
";"Very hard to get promotion for those with advance degrees. Very poor management.
"
2014-03-09;Anonymous;Current Employee, more than 3 years;Great place to work;"People and compensation package are ideal. Always pleasant to work with.
";"Relatively short notice regarding foreign travel assignments.
"
2014-03-23;Mechanical Engineer;Former Employee, more than 1 year;Unorganized;"Compensation, training, benefits, resources, assistance
";"Lack of transparency, inability to change roles, all cubicles.
"
2014-03-19;Cashier;Former Employee, less than 1 year;All right as a part-time job, but I wouldn't make a career with them;"The work is fairly easy to learn and most of the employees are easy to get along with and understanding.
";"You only make minimum wage as a cashier, and the customers can be difficult to deal with, especially during the busiest hours (usually from 2-4 pm for me).
"
2014-03-03;Technology Analyst;Former Employee, more than 1 year;Huge Company!;"Great salary and benefits, Health Insurance, etc. Very flexible company.
";"Too spread out. It's like a 100 different companies within one, which makes it difficult to get things done.
"
2014-02-25;Reservoir Engineer;Current Employee, more than 3 years;Amazing Opportunity;"Interned twice at BP, went full time. Now working elsewhere. Got fired for something I deserved to be fired for. If you get an offer at BP, take it. Period. The work environment is so amazing that it sounds too good to be true to your friends. Big projects, big money, big opportunities. Just incredible. I never met a single jerk at BP. People were willing to put down their work and help you so often. Great gym, great campus, just awesome.
";"The only con is that the HR department drags their legs on everything. They make promises they won't keep, but that's honestly pretty common at Fortune 500s. DO NOT LET THESE CLOWNS KEEP YOU AWAY FROM THIS AMAZING COMPANY!
"
2014-02-19;Senior Associate Consultant;Former Employee, more than 1 year;Happy but very busy work tempo;;"ltant in Chicago, IL
Recommend
CEO Approval
Business Outlook
Pros
Good salary, company reputation, smart colleagues
Cons
Workload is high, busy traveling
Be the first to find this review helpful
Helpful
Share
Repor"
2014-03-03;Anonymous;Current Employee, more than 8 years;Mixed Experiences;"Flexible work schedule, great benefits, tuition support, strong brand name.
";"Lack of overall direction at times, uncertainty about long term success of business.
"
2014-02-26;Gas Station Attendant;Current Employee, more than 5 years;No Advancement, No Benefits, No Raises for 4yrs need new job.;"I like the fact that you are in control of business while your working there is no one over your shoulders but your responsible for everything.
";"People not coming in on time always late when it's my time to be releaved. Again no insurance or benefits for 40 hrs worker I thought you were to get benefits for full time workers
"
2014-02-10;Project Development Manager;Current Employee, more than 1 year;Better then average place to work;"Good group of people, good pay and benefits. There is a lot of flexibility with schedule and if you want to travel the opportunity is always there.
";"There can be a lot of politics involved, and promotions are sometimes solely based on politics and who you are friends with. The system / company regulations can sometimes be.....frustrating.
"
2014-02-24;Compliance;Current Employee, more than 5 years;Excellent Company, Good People, unfortunately little advancement opportunities.;"The people at bp are outstanding, the benefits are good.
";"Long hours, little opportunity for advancement.
"
2014-03-12;Operator;Former Employee, more than 1 year;Lies, lies lies and more lies.;"Steady paycheck that is it.
";"The management is full of liars. The company talks safety but, doesn't follow its own polices. The pay for the health risks, safety risks and the lies is not sufficient!
"
2014-02-05;Senior Financial Analyst;Current Employee, more than 3 years;Generally a great company to work for;"Brand name, career opportunities, benefits, flexibility
";"No one way of doing things, each department is different
"
2014-02-01;Customer Service Representative;Current Employee, more than 3 years;Great experience with customers, friendly environment, easy going management;"Many customer incentives, great prices, room for improvement, need more credit card offers, needs to upgrade systems to make transactions a little more smooth
";"Too many hours, not an easy work/life balance, no separation of duties implemented, workload is laid on one person, not enough passion
"
2014-03-08;Engineer;Current Employee, more than 1 year;Pay & benefits are good but.......;"Pay, benefits, work location are all good. I like the type of work that I get to do.
";"But I'm expected to do the work of 3 people which makes work very stressful. I have little time to do any real work because of all the meetings I have to attend.
"
2014-01-29;Facilities Engineer;Former Employee, more than 5 years;Fantastic people, great experience;"BP has some of the greatest people to work with. It was a true ""one team"" environment. It feels like they are wanting to make some positive changes for their onshore gas business.
";"Slow to change, unfortunately, which, along with feeling stagnant is what led to my ultimate resignation.
"
2014-01-28;Project Manager;Current Employee, more than 8 years;Project Manager;"Excellent Work life balance environment
";"could be a Good Old boy club environment
Be the first to find this review helpful
Helpful
Share
Repor"
2014-02-10;Tax Specialist;Current Employee, more than 3 years;My experience was very up lifting.;"A very large company, a good learning experience
";"There no room for me to grow within the tax department
"
2014-01-22;Point of Sale;Former Employee, more than 5 years;it was friendly group of people;"Knowledge base was any update when procedures change
";"having to work some of the holidays
"
2014-02-03;Store Manager;Current Employee, more than 1 year;good store;"flexible hours schedule changed a lot not a very hard job could pretty much do w.e want all the time and stuff
";"low growth no real growth you are stuck in the same place basically until you leave
"
2013-12-25;Cashier;Current Employee, more than 3 years;Excellent for younger people wanting a job.;"Great people interaction, multi-tasking skills are increased, working with cash and lotto prepare you for other endeavors you may want to peruse.
";"Dealing with irate customers happens so if you can't deal that's a huge downfall. Maintenance of stores are not taken as seriously as they should be.
"
2014-01-05;Senior Manager of Change Management;Former Employee, more than 3 years;Lots of interesting work but VERY bureaucratic;#NOM?;"- Management style is very 1900's. It is very hierarchical. It was the first and only place where I heard a statement like - ""When you talk to someone at my level"" - Managers are not well trained. They are trained in BP procedures, not how to lead people - Communication to employees is awful. - There is a false focus on safety. At every meeting there was a ""safety moment"", but it was almost used as a way to avoid dealing with real issues
"
2013-12-22;IT Manager;Current Employee, more than 5 years;Well respected IT organization internally and externally.;"IT Service and project management processes have improved significantly in the past few years. IT organization is increasingly seen as a value added function. Very good updates from Corporate leaders on the state of the company and the challenges ahead.
";"Uncertainty due to Macondo incident. Ongoing cost management pressures
"
2013-12-21;Cashier;Former Employee, less than 1 year;Fine place to work, little experience required;"Easy job, flexible hours, fun environment depending on your coworkers
";"Few to no chances for advancement within the company.
"
2013-12-20;Technology Analyst;Current Employee, more than 5 years;A wonderfully diversified and cultured work environment with plenty of personal and corporate growth opportunities!;"Focus on personal development (ie. Training, Focus on where you want to be and how to get there) Priority in safety for it's employees Excellent benefit package Big on ""One Team"" spirit and collaborating with each other globally
";"Work/Life Balance can be hard. On rare occasions can you feel overwhelmed, but that can go with just about any job.
"
2014-01-04;Clerk;Former Employee, less than 1 year;Was okay except for no one to cover me when I was sick since I worked third shift.;"You just stand there. Get to people watch.
";"Low pay. No room for advancement Boring
"
2013-12-18;Challenger Geophysicist;Former Employee, less than 1 year;Positive;"Very smart professionals; technically sound in their fields
";"The salaries are not competitive.
"
2014-01-15;Anonymous;Former Employee, more than 5 years;Hell on Earth;"The only pro is to get a paycheck.
";"Backstabbing, lies and unfair treatment
2 people found this review helpful
Helpful
Share
Repor"
2014-01-05;Senior Leader Safety;Current Employee, more than 3 years;No value for safety or people;"Salaries and benefits are great for an operator. Bonuses good for senior leadership band.
";"This company is far from resolving it's cultural issues. The company is full of micro culture, inefficiency, administrative burden and lacks focus. Don't let the money fool you. I expect the company will be purchased once the gulf spill liability is clear. This company hires from the outside but doesn't leverage external talent. HR is especially unprofessional.
"
2013-11-27;Strategy Analyst;Former Employee, more than 3 years;Great work lie balance!;"Huge optionality for cross disciplinary rotation
";"not the most secure now as headcount cuts are looming
"
2013-11-13;PCO Specialist District Sales;Former Employee, more than 5 years;Great Company but unfortunately not immune to office politics.;"BP is a safety first company with great Salary / Benefits. There is a big emphasis on training and education.
";"HR is terrible…..there is a real double standard for management. Castrol is a great brand and a great product….but it's ridiculously OVER PRICED…… Very tough to compete with Mobil Shell Etc.
"
2013-11-22;Supply Chain Analyst;Former Employee, more than 1 year;Company culture makes for a great place to work but if this wasn't an energy company it would drive them out of business;"Inclusive, everyone is a winner culture, good people, lots of opportunities for challenging work
";"huge corporate structure - disconnects and duplication of work rampant
"
2013-11-18;Wells Engineer;Current Employee, more than 3 years;Good but not great- Lacks Opportunities for Minorities;"Provides opportunities to work on challenging project. Superb training program for early to mid career employees. 9/80 work schedule.
";"Average or below average compensation when benchmarked against competitors especially for employees that have been with the company for over 5yrs. Incompetent, inept and technically challenged first and second level managers. The wells function (drilling, completions and interventions) is one of the most racially challenged. Lack of opportunities and career progression for minorities (Blacks and Hispanics/Latino) into management in the wells organization. While there is so much talk about meritocracy, nepotism, cronyism are the order of the day. Promotions and career progression are based on color of skin, whether you have parent(s) that work(ed) for the company, whose behind you are kissing and how much you can BS. Little wonder Macondo happened!!! Over-reliance on a performance management system that isn't transparent and lacks any oversight or checks and balances by upper management. Team leaders ensure very favorable ratings for their friends which assures that only those they want get promoted.
"
2013-10-21;Civil Structural Drafter;Former Employee, more than 1 year;Good experience with plenty of work.;"While on project, consistent work with safety practiced. Respected even as a contractor.
";"Some of the time was not easily pleased even with his prior demands of the production work.
"
2013-10-16;Business Analyst;Current Employee, more than 1 year;Great company that truly cares about its people;"I mainly enjoy working for BP for the following reasons: People oriented, work-life balance, safety, competitive salary, fun work environment,
";"BP needs to work on better defining the career plan for recent undergraduate hires. BP also needs more international opportunities for those at the beginning of their career.
"
2013-10-14;Plant Operator;Former Employee, more than 10 years;If you worked hard you could get a head.;"Pay was good, benifits were good, and they cared about the people. One could move around with in the company if you wanted.
";"plant has been closed seen 2001.
"
2013-10-28;Drilling Engineer;Current Employee, more than 5 years;Too political with regards to recognition and promotion;"Work-Life balance, spacious campus, diverse employees
";"Compensation lower than industry average
"
2013-10-24;Wellwork;Current Employee, more than 3 years;Middle of the road;"Flexible schedule. Excellent work / life balance. Average pay / benefits for this industry.
";"Typical big company (Office Space?), lots of waste and global solutions for local problems. Safety vision can't see the forest for the trees
"
2013-10-25;Specialist;Current Employee, more than 1 year;Indirect Procurement;"Great to have on your resume (the fact that BP still attracts attention) Flex-work schedule Laid-back environment Some cool people to work with
";"Very dysfunctional departments (Indirect Procurement is one of them) You have to eat, sleep, and breathe ""company values"" that do not ring true in all areas No structure or proper guidance from managers Very obvious ""blamers"" when something happens Use emails for weapons or to simply throw you under the bus, be careful what you say to certain people, they look for opps to discredit you
"
2013-10-20;Financial Analyst;Former Employee, more than 3 years;Too much politics;"Still good reputation, good people to work with
";"Too much politics, lack of clear hiring processes, if you know people, you will be successful
"
2013-10-20;Supply Coordinator;Current Employee, more than 3 years;Too big to fail?;"Very mature business. Global scale provides global opportunities for employees. Company has well established training programs. Aspires to have a Diversity & Inclusion agenda.
";"Focus of company (especially Refining & Marketing) is on safe, compliant and reliable operations. In general, that's a good thing. Unfortunately, that focus has largely eradicated the focus on a profitable and efficient operations. The commercial agenda has taken a back seat.
"
2013-10-05;Chemical Operator;Current Employee;Wonderful employers;"Great people and place to work
";"not as flexible with time as I would like
"
2013-10-03;Resourcing Specialist/Advisor;Current Employee, more than 1 year;Great Place to Work;"Fair hiring processes, lots of opportunities for growth in time, strong benefits, people are intelligent
";"slow to get some things done, not as cutting edge as expected
"
2013-09-30;Technology Manager;Current Employee, more than 10 years;A robust and rewarding 25-year journey;"Wide diversity of roles and business areas Many opportunities to progress upwards and sideways Positive focus on work-life balance Not a 'stepping-stone' company
";"Bigger BP activities, i.e. upstream can dwarf needs of smaller niche businesses Upper management not always transparent in thoughts and deeds Too many internal processes
"
2013-09-25;Petroleum Landman Sg;Former Employee, more than 5 years;Those were the days;"It was the prime of my life.
";"It had to come to an end.
Be the first to find this review helpful
Helpful
Share
Repor"
2013-10-07;Team Leader;Former Employee, more than 10 years;Not the company it once was;"BP is a large company, and tries to be one with good values. In the past BP was a company where a strong meritocracy culture prevailed. However, its strength was its weakness, which means a lack of strong business processes allowed for employee room to create as you figured things out. Some would argue this is why we had so many industrial accidents.
";"Following Macondo, it has become more of ""do the right thing for BP"" instead of ""do the right thing"" -- its a subtle but important change. Combine this with weak business processes, and you can imagine the slippery slope when less scrupulous managers acquire power. This is important to understand if you are thinking of entering an employment relationship with BP.
"
2013-09-13;Environmental Engineer;Former Employee, more than 5 years;Great company to work for.;"Great work environment and excellent people. Treats it's employees well. Like most oil and gas companies, the salary and benefits are very good.
";"Has a very complex organization and was difficult to get things done quickly. Often times most of the challenge is trying to find the right person to talk to or buy off on something in order to get your work done.
"
2013-09-23;Anonymous;Current Employee, more than 3 years;Good Opportunity but politics and people pleasing can be exhausting.;"BP is very active at developing its people. They provided lots of good opportunities. People make the place enjoyable. My team had a great handle on work/life balance, not all teams did.
";"Politics are very important there and everyone in leadership seems to need to give the ""ok"" before a project can move forward. BP seems paralyzed by past mistakes and their desire for extensive analysis.
"
2013-09-05;Financial Analyst;Current Employee, less than 1 year;Financial Analyst;"Very fun company to work for! Very good work life balance and so many different areas to work in. Everyone wants you to succeed and tries to help you succeed. Pay and benefits are good.
";"Typical big company. You can sometimes feel like you're wasting your time with the bureaucracy.
"
2013-09-01;Process Engineer;Current Employee, more than 3 years;Great Place to Work, Full of Politics, Will not Support Much Changes;"Good company to work for in terms of benefits and work life balance.
";"Will not support much career changes, will want for you to do the same discipline for 10 years.
"
2013-08-28;Geologist;Current Employee, more than 1 year;Excellent work environment, decent package and great work life balance;"Excellent work life balance. Good work environment. Great training program for entry level positions. Diverse projects to work on and flexibility of choosing the type of project.
";"Pay is not the best as compared to the other majors.
"
2013-09-05;Team Leader;Former Employee, more than 8 years;Europeans do not know how to run a large oil company;"Good pay, good benefits, location
";"Insufferably bureaucratic, politically correct, slow to respond, people with much authority but no economic accountability, poor stock performance.
"
2013-08-08;Assistant;Former Employee, more than 5 years;It was a great place to work-I'd love to go back. I only left due to a reduction in force.;"I had friendly and cooperative co-workers, the office environment was comfortable to work in efficiently, the hours were flexible and the pay & benefits were very good for the Western Suburbs.
";"I am currently not employed there any more!
"
2013-08-07;Petro-Technologist;Current Employee, more than 10 years;Great company family oriented;"Great benefits and ongoing training.
";"Slow in grade advancement over the short term.
"
2013-08-07;Geophysicist;Current Employee, more than 1 year;A good experience so far;"Healthy work culture, stupendous training program, above industry average pay and benefits
";"Like any other super major, difficult to make a mark and have significant work responsibility . Treat trainees like school children and unimpressive job accountability
"
2013-08-06;Marketing Coordinator;Current Employee, more than 10 years;Good place to start and get early experience;"Deep knowledge, great training environment, very collaborative and innovative thinking
";"Heavy bureaucracy, too many decision makers, slow to act
"
2013-08-19;Process Engineer;Current Employee, more than 10 years;Trying to improve, but still struggling;"- Work life balance and the onwership you have in managing your own time. - The opportunities available, simply due to the portfolio mix
";"- Current leadership is struggling with clarity to employees - Very complex way of working due to process overload. Perception that more process means a safer organization. - Still transitioning into an effective functional organization, now ~ 4 years in. - Current bonus structure is worse than previous
"
2013-09-08;Sales Associate;Current Employee, less than 1 year;Horrible;"The customer are really nice and you get to interact with a lot of different people, the weekly pay is also nice because you are almost always expecting a check
";"they took the safety glass down in order to enhance the custoemr exp in a bad neighborhood and I did not feel safe at all while I was working, that store has no direction or leadership
"
2013-08-01;Anonymous;Current Employee, more than 3 years;A great company to work for;"Excellent pay, benefits, and life-work balance. Great work environment.Top management's encouragement to advance your career is exceptional
";"Some politics maybe and some company procedures and standards are not in place..
"
2013-08-14;Terminal Operator;Former Employee, more than 1 year;Good company, trying to recover from Gulf diaster;"Good Benefits,above average pay, friendly co workers, focus on safety
";"Managers, meetings, hours, poor union management relations
"
2013-07-28;HR Manager;Current Employee, more than 3 years;Fantastic company- purely top-shelf!!!!;"Excellent compensation Fantastic people Great work culture BP seeks to ""do the right thing"" in everything it approaches on a day-to-day basis and in the big picture; EXAMPLE on a grand scale- while the Gulf of Mexico Oil Spill was a horrific accident, BP did not run away from it's responsibilities (unlike other companies who have had oil spill accidents) Great opportunities for career growth Global company
";"Sometimes the work/life balance can be rough, particularly the higher in the organization you go. It can feel at times that you are expected to be be available via email 24/7.
"
2013-08-10;Drilling Engineer;Current Employee, more than 5 years;Great company yet financially taking a hit from the GOM spill;"Very good formal training for engineers. Good internship program. Very rigorous and good development program for graduates. Excellent work life balance. Highly competitive work amongst co-workers yet the working culture takes the stress out.
";"Uncompetitive bonus against other companies in the industry. Perhaps this is due to its uncertain financials resulting from the spill. Poor knowledge management system. Finding information is like looking for a needle in a haystack unless you are used to it. Process process process...it is highly complex and can stress someone out. It's complex process can become its own downfall. Not an encouraging company for mid level employees, too much emphasis on graduates and interns.
"
2013-07-27;Maintenance Engineer;Former Employee, more than 3 years;Go upstream;"Money is good for plant work, medical and benefits are great. Upstream offers a lot more than downstream.
";"Engineers are not compensated very well. Long hours, called in on weekends. Take work home. Management does not value employees. No formal training, not many opportunities for mechanical engineers. Compensation is not the same for employees in different departments.
"
2013-07-08;Reservoir Engineer;Current Employee, more than 5 years;Experience at Bp;"Flexibility opportunity to move around
";"Salary bonus low Compare to others
1 person found this review helpful
Helpful
Share
Repor"
2013-06-11;Anonymous;Former Employee, more than 5 years;Very Good but stressful work environment;"very good benefits, large workforce in Houston
";"company is divesting some of the downstream business, opportunities in the upstream
"
2013-06-18;Procurement Specialist;Current Employee, more than 1 year;Procurement Specilist;"Good company and good benefits.
";"You will take work home and be ready to check your computer during the weekend.
"
2013-05-16;Anonymous;Current Employee, more than 1 year;Good company, NOT great...;"Salary and benefits are very good. Fitness and healthcare facility on campus.
";"Actual job role can be diabolically boring. Glacial pace of change, innovation doesnt happen. Freeloaders abound.
"
2013-05-03;Government and Public Relations;Former Employee, more than 1 year;Public Relations Manager;"Great place to work!!! The company pays really well. There room for career advancement. Company really strong advocate for creating a diversified workforce where everyone is respected!
";"My position became redundant and I was laid-off.
"
2013-05-13;PSCM;Former Employee, more than 5 years;Zero Work Life Balance, Political, and Seniority over Ability.;"Pay is good, but overall compensation leaves much to be desired.
";"Ineffective and incompetent managers and supervisors.
"
2013-04-27;Anonymous;Current Employee, more than 1 year;Great company with a rich history and a global presence;"Great brand recognition, good people and good focus on people and diversity.
";"Functions within the company are divided into specific silos which can cause confusion and unnecessary rework due to the lack of collaboration.
"
2013-04-26;Drilling Engineer;Current Employee, more than 8 years;Little fish in BIG ocean;"Great company that wants to train you to be a better employee. Good benefits and great pay, I make more than my peers at Exxon and Chevron! My current boss is great and isn't to worried about the time clock as long as you get all your work done. My last boss was a huge dick that didn't portray BP's image at all... My boss before him was great though so it can be hit or miss.
";"Sometimes you get stuck working for a raging lunatic and there isn't much you can do about it. Lots of bureaucracy and lots of ""process"" even if it doesn't make any sense.
"
2013-03-26;Petroleum Engineer;Current Employee, more than 10 years;Petroleum Engineer;#NOM?;"-process heavy work, similar to large companies else where -takes time to make difference or be noticed, reflection of size of company
"
2013-04-06;Human Resources;Current Employee, more than 8 years;Downstream Limited Growth Opportunity;"Great salary, benefits, resource groups,
";"Very little room for advanced opportunities. No functional career path in downstream organization.
"
2013-04-07;Process Engineer;Former Employee, more than 5 years;typical huge company;"pay is reasonable. hours reasonable
";"very flat hard to get challenging work
"
2013-04-06;Instrument Technician;Current Employee, more than 5 years;Its been terrible after the Macondo accident.;"I cant think of any.
";"Everything has gone down down down after Macondo
"
2013-04-04;Recruiter;Former Employee, more than 5 years;Career started great.;"Large organization with great people for the most part. Lots of opportunity to grow your career with strong company values. Safety is really important and I learned so much about how to use safety tips on the job.
";"People are not valued. Profits are the most important item to the company. You can grow your career but keep your job network because you will need it once your department is cut.
"
2013-03-07;Division of Interest Analyst;Current Employee, more than 1 year;I like working for BP;"BP has one of the BEST training programs for young professionals.
";"Management in my department can be a little sensitive.
"
2013-02-26;Production Technology;Current Employee, more than 1 year;A good place to work;"I enjoy the flexible schedule that BP offers their employees. The leadership team is very humble and respectful from the ones I have had contact with. I don't know of other team leaders or managers in other functions. The salary is also competitive but not the best in the industry.
";"They have been in the news for too long and there is so much uncertainty about the future of the company after the 2010 oil spill.
"
2013-03-10;Research Associate;Former Employee;Management doesn't care about anything, all politics;"Large company Good retirement benefit Recent years try to increase number of female in leadership roles. Lavish spending on office equipments and ergonomic analysis.
";"Company has local rules governed by local HR.. Very unclear and poor local HR. No definite rules/handbook to follow. 1800 HR (BPpeople) support line is useless. Relative expensive healthcare plan and very few PTO days for industry standard. Managers do not care about employees' feedback. Poor mid and upper level management on local site. Spend excessive amount of time on trainings regarding BP core values. Encourage ""open doors"" culture but not true at all.... Tolerate employees with poor performance and do not reward high performance employees. Do not fairly promote employees. Difficult to climb up career ladder until move around to various BP locations worldwide.
"
2013-02-23;Trading Analyst;Current Employee;Great learning experience;"great work environment, rewards results, lots of opportunities for career movement and development, great hours an work/life balance, good pay and benefits.
";"Can be political at times, traders can be difficult to work with
"
2013-02-21;Human Resources Advisor;Current Employee, more than 8 years;"Great company, highly ethical, full of smart people""";"Great benefits, fair bonus structure and market-comparable base pay
";"Lots of reorganizations; Upstream organization is king, all others are 2nd banana
"
2013-02-21;Subsea Engineer;Current Employee, more than 3 years;BP;"work life balance blah blah
";"processes can be quite cumbersome
Be the first to find this review helpful
Helpful
Share
Repor"
2013-03-01;Field Technician;Former Employee, more than 1 year;Work great Management not;"Great environment and locations to work at Great pay and benefits as well as 401k
";"Management doesn't care too much for workers as actual people
"
2013-02-07;Strategy Manager;Current Employee, more than 10 years;The company has been good to me....even as I go through difficult times personally....reminds me why I stay.;"Big Oil salaries & benefits. Good people...no, great people. Ability to decide your own career path
";"HiPo invitees will leave you scratching your head at times. Likely to become pigeon-holed, little value given to breadth of experience.
"
2013-02-11;Gas Station Attendant;Former Employee, less than 1 year;Let go for going to a funeral;"The job was not hard
";"Minimum wage Not in a good neigborhood
"
