ID,Initial_ID,cons,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
1102,352,"This is a tough industry to work in. I managed it for over 20 years but didn't make the latest cut. If you choose to work in the energy industry, save money during the good times to carry you through the lean times. It's always best to live a little below your means. Still, COP enabled me to take care of my family for many years.. ",0,0,0,0,0,0,0,1,0,0,0,0
1329,579,The Energy industry is subject to swings in resource prices. This does lead to some degree of uncertainty in the job market as well.. ,0,0,0,0,0,0,0,0,0,0,0,1
1094,344,"It is a large company, so things tend to move slowly, and you have to follow some crazy rules. The oilfield is also not a fun place to work when times are bad. And after the company split into upstream and downstream components, ConocoPhillips continues to specialize more and more on Lower 48 shale plays. This may be a good business decision, but it limits career opportunities for mechanical engineers.. ",0,0,0,0,0,0,0,0,0,1,0,0
1092,342,"Could do with more competitive pay among the supermajors. Vacation and insurance are very similar to others, but other benefits and bonuses are not.. ",1,0,0,0,0,0,0,0,1,0,0,1
1090,340,Not as organized as the other O&G majors in future business planning and individual career trajectories.. ,0,0,0,0,0,0,0,0,0,0,0,0
1075,325,"very risk averse, tend to be short sighted, and tend not to be agile or open to change, even if it means losing millions.. ",0,0,0,0,0,0,0,0,0,0,0,0
1066,316,"Politics, bureaucracy, bloated, games. Let me give a disclaimer that I was laid off. While you may think that I am bitter at CoP for for the loss of my employment, I would have given this same review while employed if I had known about these glassdoor reviews. There is WAY to much focus on playing the game rather than running a business. Employees and more specifically managers are too involved in furthering their career than making good business decisions. From my experience, managers spend more effort building their fiefdom, climbing upward of around than ""managing"" their teams, or actually being a leader. The CEO Ryan Lance and other exec's want the company to be a nimble aggressive quick mover. Unfortunately, the system is clogged with managers who are trained in the big company political system, or are bottle necked by another layer of management who just doesn't understand how this new quick to learn and change fast paced industry. I know it is a big company and we all hear that every big company is this bureaucratic and this way. But who is saying this? Have they ever actually worked at another company. It is an excuse not to try to become better. The company has lots of potential that is is failing to achieve. I know it will never be perfect and isn't as good as it could be. Many employees are not actually good at what they are employed to do. It surprised in every group I was in how many people didn't actually know how to do their job. These employees have been around for years and never been fired. It is astounding. And the employees of which I noticed who were good at their job were continuously frustrated. Frustrated by working with these incompetent co-workers or in a system of incompetence. Strangely enough, these skilled workers got frustrated and quit, gave up, or were even laid off. All while the lesser skilled employees remained. Many cases it was because it was more beneficial for the said employee to ""play the game"" politically rather than develop their technical skills. This ConocoPhillips culture creates a workforce that rewards the self promoting, deceptive and unskilled, rather than a collaborative, honest, and skilled workforce. I know I would still be employed if I had focused not on making better business and technical personal technical improvements, but rather to have spent more time kissing up to my managers, with constant private conversations, taking managers out for lunch and drinks with them, and playing the political game. Reason is, these people are still employed and will be the next set of managers in the next 5 years... the cycle continues.. ",0,0,0,0,1,0,0,1,0,1,1,1
1061,311,"Even if you are a high potential candidate, a bad boss can ruin all career acceleration. Downturns suck.. ",0,0,0,0,0,0,0,0,0,0,0,0
1059,309,"Job Security, Favoritism, Career Management. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,0,0,0,0
1051,301,slow and stagnant. Need more opportunities to learn more. ,0,0,0,0,0,0,0,0,0,1,0,1
1041,291,"Can be hard to progress career/navigate politics. When the industry is up there seem to be infinite possibilities, but opportunities to grow are drastically limited during a downturn.. ",0,0,0,0,0,0,0,0,0,1,0,0
1039,289,Not sure what strategy is. Limited advancement opportunities.. ,0,0,0,0,0,0,0,0,0,1,0,0
1036,286,"Deathly slow upward mobility, non-challenging work, limited responsibility, etc.. ",0,0,0,0,0,0,0,0,0,0,0,0
1163,413,"Little opportunity for feedback on management Transparency is lacking Some employees are rewarded for who they know, not what they do. ",0,0,0,0,0,0,0,1,0,1,0,0
1198,448,"Currently, there is very low morale across the company. I feel the company lacks true culture and identity. I feel there is limited opportunities for growth if you're not in a specialized role.. ",0,0,0,0,1,0,0,0,0,1,0,0
1202,452,"While direct supervisors and managers are committed to taking care of their employees, it seems as though upper management only cares about the bottom line. While I understand the nature of business in general, and agree that the shareholders and investors are an important part of a capitalistic market, it would be nice to know that upper management desires to truly take care of the employees that provide so much time and effort to the company.. ",0,0,0,0,0,0,0,1,0,0,0,0
1321,571,Limited career paths for those with who have degrees in fields other than engineering and finance.. ,0,0,0,0,0,0,0,0,0,0,0,0
1310,560,"Required to stay in each job for at least 2 years, even if a great opportunity presents itself.. ",0,0,0,0,0,0,0,0,0,1,0,0
1308,558,"Pre-Spin Off - Spent majority of early career pre spin-off and can't recall major complaints. Performance review process was never clear...i.e. you could accomplish a lot and receive recognition from management during the year but still receive a ""meets expectations"" review at the end of the year. Post Spin Off - Moved to a new BU, and found that supervision/management was not interested in taking advantage of the strengths of its employees. Later realized, I was not ""playing the game"" and decided to leave the company.. ",0,0,0,0,0,0,0,1,0,0,0,0
1296,546,"•Hostile Work Environment •Slow moving, bleeding money. •If you're an intern, don't trust they will look out for you as you start your career. •Laid off after 4 months of work (graduated may, started June, laid off October) with no performance review.. ",0,0,0,0,1,0,0,0,0,0,0,0
1293,543,I joined ConocoPhillips in their Supply Chain Management department out of college. The new hires were all communicated with that they would be moved around/developed and rotated throughout their early careers. Many Supply Chain Management new hires forfeited alternative offers due to this developmental program. Management has not delivered on their promises to grow and rotate their new hires/personnel. Many sit in the same roles year after year after year not growing and not developing. Some of the new hires are given preferential treatment due to political connections and are moved around frequently. The rest of the new hires are left to sit in their positions. It's been disheartening to witness the politics and bureaucracy that takes place within this organization.. ,0,0,0,0,0,0,0,1,0,1,0,0
1288,538,"Middle management serves mainly as bottleneck to low-cost, low-risk ideas that would benefit the company. I worked in the R&D where the matrix structure of management should be abolished and replaced with a mission-oriented approach, where the Project Leader would be an experienced expert of subject matter and enthusiastic and bold to give good attention to outside-the-box concept at major engineering challenges.. ",0,0,0,0,0,0,0,1,1,1,0,1
1279,529,Pure upstream O&G companies are at risk when oil prices drop like they have.. ,0,0,0,0,0,0,0,0,0,0,0,0
1276,526,"Overall direction company is headed is murky, ability to advance career seems limited, location transfers seem impossible. I had two internships with COP and started full-time in June and was laid off in October with no performance review. People looking to start work with this company, especially inexperienced folks like myself, better think twice.. ",0,0,0,0,1,0,0,0,0,1,0,0
1268,518,"Some groups have conflicting business goals creating unnecessary conflict, not as many training opportunities as originally advertised. ",0,0,0,0,0,0,0,0,0,1,0,1
1266,516,"Drilling engineering is not for those who can't handle stress. Not a knock on ConocoPhillips, just that career path.. ",0,0,1,0,0,0,0,0,0,0,0,0
1264,514,"ant changing, quick workplace, good company and employees. Good benefits and wages.. Cons. Oil and gas industry. Risky Job.. ",0,0,0,0,0,0,0,1,1,0,0,1
1263,513,Micro-managed usually by young adults with no life experiences.. ,0,0,0,0,0,0,0,1,0,0,0,0
1257,507,"A lot of opportunities are in remote locations - even if you're at a larger facility this can make getting things done difficult in the field. Not a lot of glamorous locations, or jobs. Oil & Gas is so cyclical, career longevity's a roll of the dice unless you know the right people. If you're reading this, you don't.. ",0,0,0,0,1,0,0,0,0,1,0,0
1255,505,"No real communication from management in IT. It's all about telling everyone want they want to hear. When they only rate 15% of their workforce to be the best it encourages back stabbing and politics to run a muck. No matter how hard you work, or the hours you put in, it matters very little. It is typical old boy oil network. Health and the environment only matters when the oil prices are up.. ",1,0,0,0,0,0,0,1,0,0,0,0
1252,502,No growth opportunities. Away from home.. ,0,0,0,0,0,0,0,0,0,1,0,0
1250,500,"Tackled re-org this year as part of plan to address price downturn. In hindsight, COP missed an opportunity to address reorganization when it spun off PSX. It consciously deferred a reorg then and was then forced to push through it in current down market. Tougher than it needed to be.. ",0,0,0,0,0,0,0,0,0,1,0,0
1242,492,"As with all jobs, satisfaction depends largely on your manager. Unfortunately, where I work we have poor management. They are vindictive, institutionalized, sociopathic, paranoid, and indecisive. The company as a whole is trying to be an independent, but until they get senior leadership with and independent mindset they will never actually do it. All the areas where they are wasting money will never go away, because all the people who dreamed it up are still in leadership and simply not capable of letting go. Cronyism thrives at COP and the best opportunities and performance ratings are saved for the cronies. Ability to survive in low commodity price environment is questionable. Cronyism and corporate politics is comparably chronic and extreme. Leadership moves frequently and it is rare for a Business Unit leader to be at a location more than two years. New leaders are continually trying to build their resume and make their ""mark"" so they impose ridiculous initiatives on the workforce and make sure that it appears successful. Or they try to show how bad things were before they got there so that they can appear to have positive results.. ",0,0,0,0,1,0,0,1,0,1,0,0
1238,488,Capital budget constraints mean less opportunity for the next couple of years. ,0,0,0,0,0,0,0,0,0,1,0,1
1224,474,"There can sometimes be too much red tape in order to get approval for projects, even the low cost projects. This leads to delays and makes an engineer spin his wheels. Also, because they are so safety conscious, there tends to be problems with project costs. From an employee perspective, they care more about their investors than their employees (as seen from them refusing to cut their ""highest paying dividend"").. ",0,1,0,0,0,0,0,0,1,1,0,0
1222,472,"The prior CEO was less than competent when it came to succession management and leadership development; his constant firing and churning of the upstream leadership and risk aversion led to sub-optimized investment performance. As a result of the $34B writedown of 2009, he was named the worst CEO of the first decade of this century by Business Week magazine. Rightly so. He paid too much for assets (he preferred to by oil & gas reserves since he couldn't find any), ran off talented middle & senior level management, dis-incentivized the organic development of new assets (hasn't found any new oil in 16 years), developed no deepwater capabilities, alienated petroleum engineers and geologists, kept investment strategy secret (even to his own staff), sold off valuable assets, kept lousy assets despite good offers and split the integrated company right before the inevitable cyclical downturn of the oil & gas industry. This has left a husk of an upstream company which is incapable of operating like a smaller independent oil company, is struggling to retain what little talent is left and is scraping for investment cash flows (cut the dividend last month).. ",0,0,0,0,0,0,0,1,1,0,0,0
1215,465,Lack of leadership who listens from below. Lack of career opportunities in IT for technical focus.. ,0,0,0,0,0,0,0,0,0,1,0,0
1208,458,work life balance is sometimes hard in some disciplines. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1207,457,Health insurance. There are a lot of processes and policies that bog down productivity.. ,1,0,0,0,0,0,0,0,0,0,0,0
1571,821,No teamwork no collaboration best way to get ahead is to tear others down. ,0,0,0,0,1,0,0,0,0,1,0,0
1578,828,"Individuals are unable to control their own career. Senior Mgmt participates and waists nearly 2 months of the year in ""people planning"" activities trying to direct the careers of their reports. Sadly, positions that are posted have already been spoken for by the Senior Mgmt team. This is contrary to the actual communication to the employee which says that they are to take charge and own their career by filling out their Individual Development Plan and post for positions that make sense. Sadly, employees with appropriate skill sets are passed over because they didn't graduate from the right University Graduate program. ",0,0,0,0,1,0,0,0,0,1,0,1
4587,185,Career suicide. Once of the bad decision I took joining GE Digital sdsd sdds sdsd. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
1903,153,"My particular experience with an HR rep should have been reported to sources outside of the company. My employee rights were clearly violated but I did not have the knowledge that I have now. I inquired about a position within the company and after learning the details did not present the best opportunity. I declined and was soon pulled into a meeting and was told ""Schlumberger will not allow me anymore growth opportunities"". ",0,0,0,0,0,0,0,0,0,1,0,1
1941,191,Schedule is always unexpected and rarely do you get a proportional number of days off versus the number of days worked. No work/life balance. ,0,0,1,0,0,0,0,0,1,0,0,0
1938,188,Work life balance not the best. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1935,185,no work life balance. expected to work more then 8 hours. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1933,183,Bad career advancement. HR never in to do their job.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
1929,179,"HR does not care about a single individual employee Very little actual engineering work to be done, and tons of engineers in the company. ",0,0,0,0,0,0,0,0,0,0,0,0
1920,170,No work life balance. You will be working more than you thought is possible during your two week hitch.. ,0,0,1,0,0,0,0,0,0,0,0,0
1919,169,"The company is too large. Promotions are based on tenure and not talent or hard work. Reward for hard work is being stuck in the same position....getting more work. No one is willing to help guide the growth path. There is no communications of opportunities. Once you find out there could be an opening, they've already made moves to get who they want.. ",0,0,0,0,0,0,0,0,0,1,0,0
1915,165,What's the point of all the training If the Job is not Sustainable? Manager are ex-field engineers who are burnt out and love to put on a show. Safety is nonexistent.. ,0,1,0,0,0,0,0,1,0,0,0,1
1912,162,Pay is below industry standards. ,0,0,0,0,0,0,0,0,1,0,0,0
1906,156,Difficult to find career growth opportunities in shrinking company. ,0,0,0,0,0,0,0,0,0,1,0,0
1905,155,Work life balance can be off depending position. If you do not have a degree its hard to get into a higher paying job position no matter the skills. Can some be demanding even for certain work to be done with urgency given that there was no proper planning in place. Down whole tool is a very critical need for the company. Hard to move out of one position to another open position unless management approves to let you go.. ,0,0,1,0,0,0,0,1,1,1,0,1
1900,150,No work and life balance. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1945,195,"They need to give merit increases in between. Overall, I enjoy working here. I do not like the health insurance options. I’m a fan of PPO plans and they do not offer one. I want to give 3.5 stars but that is not an option so I’ve rounded up.. ",1,0,0,0,0,0,0,0,0,0,0,0
1898,148,Long Hours if in Field Payless than compared to other companies Managers do not care about you Expect to be laid off on a whiff of downturn On your own. ,0,0,0,0,0,0,0,1,1,0,0,0
1893,143,"high workload, stressful; no work-life balance. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
1888,138,"Hours, pay. No work life balance. The amount of workload and hours you put in, are not matching the salary.. ",0,0,1,0,0,0,0,0,1,0,0,0
1882,132,No work life balance unfriendly people. ,0,0,1,0,1,0,0,0,0,0,0,0
1876,126,Sometimes metrics are a focus rather than the quality of information.. ,0,0,0,0,0,0,0,0,0,0,0,0
1865,115,Will consume your life and you will only think about drilling…constantly. ,0,0,0,0,0,0,0,0,0,0,0,0
1862,112,"Poor for mid-career hires as there is little room for advancement for those who didn't start with the company fresh out of college (and a clear bias towards those who did), or those not wanting (or able) to relocate internationally. ",0,0,0,0,0,0,0,0,0,1,0,0
1861,111,"Mid career professionals are hired just to fulfill gaps, but not really great opportunities to progress. No merit increases for a long time and salaries getting behind below the average for your experience.. ",0,0,0,0,0,0,0,1,1,1,0,0
1857,107,"There are limited career options, and no work life balance. You are expected to work late and on the weekends.. ",0,0,1,0,0,0,0,0,0,0,0,0
1856,106,Work-Life balance suffers do to around clock meetings with global audience. Raises based on antiquated meritless system. Attempts to change this are slow going.. ,0,0,1,0,0,0,0,0,0,0,0,0
1855,105,"Will work you nonstop, career can get delayed easily. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,0,0,0,0,0
1943,193,Poor Management; No work life balances; No appreciation. ,0,0,1,0,0,0,0,1,0,0,0,0
1951,201,The work/life balance is no ideal. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1584,834,If you come in as a seasoned professional you will not have the same opportunities as the young (out of college) professionals. There is a small town mindset with a huge amount of nepotism. ,0,0,0,0,0,0,0,0,0,1,0,0
2108,358,"No work-life balance, organization politics can be crazy in a shrinking company. ",0,0,1,0,0,0,0,0,0,0,0,0
2106,356,High pressure and responsibility on the employees. Blaming culture. ,0,0,0,0,1,0,0,0,0,0,0,0
2103,353,Slow moving career and lack big picture. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
2096,346,In-Stability which not helping you to plan for your career. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
2094,344,there is almost no social life. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
2090,340,You will have no life You do not get paid to deal with all of this Management does not listen to concerns or care about you at all. ,0,0,0,0,0,0,0,1,0,0,0,0
2066,316,One of the cons is Work-life balance. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
2064,314,"low salary, bad management, low career possibilities. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,1,0,0,0
2059,309,"Too many people involved in decision making (paralysis by analysis), tends to overcomplicate issues causing stalemate or inaction. Does not like to hire mid-career or higher. Most of the professional positions are filled through college recruiting. Don't expect to be employed past 60, they tend to help you with early retirement.. ",0,0,0,1,1,0,0,1,0,0,0,0
2049,299,Opportunities to grow in finance area is low. Company offers flat positions for supportive departments.. ,0,0,0,0,0,0,0,0,0,1,0,0
2046,296,You should carefully and frequently discuss the projects with your supervisor to make sure they are not out of your reach.. ,0,0,0,0,0,0,0,0,0,1,0,0
2044,294,The work/life balance is tough in the D&M product line because we had no fixed rotation. ,0,0,1,0,0,0,0,0,0,0,0,0
1963,213,work life balance is hard to come by. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
2034,284,No work/life balance Job security is worse than field engineering. ,0,0,1,0,0,0,0,0,0,0,0,0
2032,282,Life balance life balance life. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
2031,281,Lifestyle as a field engineer is difficult. ,0,0,0,0,0,0,0,0,0,0,0,0
2029,279,Gotta be mobile internationally to progress in career. ,0,0,0,0,0,0,0,0,0,0,0,0
2028,278,Management can flip flop quickly. Not enough control over own career.. ,0,0,0,0,0,0,0,1,0,0,0,0
2027,277,politics play when oil and gas crisis is set or management changes recently a lot of reorg bureaucracy to get things done in big org work life balance. ,0,0,1,0,0,0,0,1,0,0,0,0
2008,258,"Burnout, work life balance, salary freeze, limited rsu. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,1,0,0,0
2006,256,"Slow paced culture, not a lot of room for career growth. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,0,0,1,0,0
2002,252,work life balance too many hours. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1980,230,Work-life balance could use improvement; but that comes with any job.. ,0,0,1,0,0,0,0,0,0,0,0,0
1969,219,It comes down to your manager/HR that decide your fate. There is no such career development for me.. ,0,0,0,0,0,0,0,1,0,0,0,0
1854,104,"You never know how healthy is the working environment until you get a project assigned. It could be an old project with many problems and poor management, or a very cool project and amazing coworkers.. ",1,0,0,0,0,0,0,1,0,1,0,0
1852,102,"Hours can be long, they can move you without notice into a new position. The job isn't exactly stable. Work-life balance is something you have to advocate for yourself.. ",0,0,1,0,0,0,0,0,0,0,0,0
1851,101,"Long hours, demanding, life-balance can be difficult. ",0,0,0,0,0,0,0,0,0,0,0,0
1664,914,Put graduates in non technical positions. Care more about company than people. ,0,0,0,0,1,0,0,0,0,0,0,0
1726,976,"No longer a giant company; employees are worried each year with layoff which naturally creates a difficult environment and collaboration for us. In terms of benefits, employees generally have no complaints.. ",0,0,0,0,1,0,0,0,1,1,0,1
1721,971,Its too political with diverse clique. No salary increase for years. Too many hours of work with no recognition. I wont recommend to anyone with a career advancement intent.. ,0,0,0,0,0,0,0,0,1,1,0,0
1718,968,Too much Houston influence in business units. Unable to get capital funding for programs because of high quality assets competing for capital around the world.. ,0,0,0,0,0,0,0,0,0,0,0,0
1717,967,It is an US company so focus in not in Canada. Management boasts good work/life balance but then they have no consideration for outside work hours when it comes to IT staff. You are just suppose to be available regardless of the schedule.. ,0,0,1,0,0,0,0,1,0,0,0,0
1702,952,"The heavy use of expats, even in lower level management and general technical positions, really limited the career advance opportunities for Canada Local employees.. ",0,0,0,0,0,0,0,1,0,1,0,0
1700,950,"Too many rounds of layoffs and experienced employees are being let go Work Life Balance not balanced, too much overtime with no recognition Hard workers stay stagnant while brown nosers got the promotions No career movement as too many jobs moved to central location in USA. ",0,0,1,0,0,0,0,0,0,0,0,0
1697,947,"- Relies on a buddy system to get hired which reflects in the individuals they have working there. - Extremely disorganized, general lack of direction in terms of work scopes and priorities. - Entire management team is either an operator or has a 2 year tech degree which is reflective in the general lack of technical knowledge and logical thinking. - Conoco is basically like flipping burgers - need the job to collect money but other then that don't bet on building a career here.. ",0,0,0,0,0,0,0,1,0,0,0,0
1694,944,"Compared to their peers, they don't really care about being technical. Which means they don't really care about training their people or advancing their knowledge. As long as the oil and gas keeps coming out of the ground and the share price doesn't plummet its all yippee ki-yay mother..... Since the downturn in oil price, the company is just doing really boring work, which keeps the investors happy but the employees less so. The result of this means that many good and ambitious people are not motivated to stay with the company long term as there is no reward. Its all stick, no carrot.. ",0,0,0,1,1,0,0,0,0,1,0,1
1680,930,You need to be very efficient and be willing to support others in the team . Safety is th priority in all your work .. ,0,1,0,0,0,0,0,0,0,0,0,0
1677,927,"Not really easy to get overseas assignments, less streamlined organization, sometimes too much bureaucracy, company standards sometimes not well defined. ",0,0,0,0,0,0,0,0,0,0,0,0
1669,919,"There are a lot of bitter people around, and there is competition from expats for high profile jobs. Lots of people seem to dislike the buddy system approach to career development and resent those that succeed.. ",0,0,0,0,1,0,0,0,0,0,0,0
1655,905,Too relaxed Little senior guidance Not many long term career opportunities. ,0,0,0,1,0,0,0,0,0,1,0,0
1846,96,Very absorbent Hard to keep a work/life balance The nature of the business has you working long hours. ,0,0,1,0,0,0,0,0,0,0,0,0
1638,888,"Highly political, very few opportunities if you are female or minority to climb the ladder.. ",0,0,0,0,0,1,1,0,0,1,0,0
1629,879,Lack of expat opportunities. Decisions can be bureaucratic.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
1628,878,Little to no opportunity for management opportunities within the Canadian BU for Canadian employees. ,0,0,0,0,0,0,0,1,0,1,0,0
1622,872,"Limited career opportunities in Australian Business Unit, especially since Santos deal. Very risk-averse and quite politicised.. ",0,0,0,0,0,0,0,0,0,1,0,0
1617,867,Difficult to progress Project driven little opportunity for promotion out with. ,0,0,0,0,0,0,0,0,0,1,0,0
1611,861,"You have to work very hard to be visible and fulfill your workload requirements, don't have work stability, frequent massive layoff, it's just a job not a long term career. ",0,0,0,1,0,0,0,0,0,0,0,0
1607,857,No loyalty to employees or opportunities for growth. Over managed under staffed. ,0,0,0,0,0,0,0,1,0,1,0,0
1602,852,Does not have any room to grow. Very little room for career development in Australia.. ,0,0,0,0,0,0,0,0,0,1,0,0
1600,850,"The work processes are pretty weak (relative to an ExxonMobil, for example). This allows flexibility, but also causes a lot of confusion about how to get things done and what goals are most important. Senior managers are strong, but middle management is decidedly lacking. People follow seemingly random career paths and frequntly do not have the skills and knowledge they need to manage the group below them very effectively.. ",0,0,0,0,1,0,0,1,0,1,0,1
1599,849,"The lack of work/life balance. I worked 45 days straight of 10-12 hour days and only got 5 days of comp time. However, getting any comp time is atypical. Typically no comp time is given for having to work late or on weekends. The lack of business sense is frustrating. We spend a lot of time trying to save money and do the bare minimum to fix the problem. Then shortly thereafter we have to spend twice the money and time to reapply the band aid. Then we go on to the next fire to fight.. ",0,0,1,0,0,0,0,0,0,0,0,0
1590,840,"From what I have heard, career advancement may be more subjective depending on how well you fit in to the culture instead of being based more on individual performance.. ",0,0,0,0,1,0,0,0,0,1,0,0
1743,993,Sometimes the work-life balance can become a bit skewed but not all the time. Aberdeen can be a difficult place to live if you are used to a large city environment.. ,0,0,1,0,0,0,0,0,0,0,0,0
1748,998,Training opportunities are less.. ,0,0,0,0,0,0,0,0,0,1,0,1
1752,2,Intense Work Level Low Prediction for Life Balance Planning. ,0,0,0,0,0,0,0,0,0,0,0,0
1766,16,Managers are bounced around constantly. You are treated as a number. No real concern for individuals. A large got ya mentality. Safety acts as a way to catch an employee who may have just filled a form out and put it in the wrong place. Layoffs if the wind is rumored to change direction. ,0,1,0,0,0,0,0,1,0,0,0,0
1844,94,"- HR is not strong - Unrealistic deadlines (that keep getting smaller even though everything seems to falling apart) - Toxic Culture - No work life balance - Terrible approach for Promotions (I've never gotten a clear answer from anyone so my salary has been stagnant for 5 years. When I raised this to one of the higher ups I work with, it was implied that it was my fault even though I had been asking for years). ",0,0,1,0,1,0,0,0,1,0,0,0
1840,90,too many structure changes in a short period high debt - future risk. ,0,0,0,0,0,0,0,0,0,0,0,0
1838,88,"Management, No work life balance. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,1,0,0,0,0
1836,86,Limited growth opportunities. Schlumberger has a broad array of opportunities but most employees get siloed and it’s hard to find the other opportunities. There are no internal job postings. Lower pay than other engineering opportunities.. ,0,0,0,0,0,0,0,0,1,1,0,0
1830,80,Well you are hired when desperately in need of hands on projects and let go when there's a slight slow down. There's a look of career development plan for an employee in the organization strategy but the likelihood of success is very slim. on operations they want to put a 3 personnel on a 6 man-job and work to exhaustion especially in the north American burning heat.. ,0,0,0,0,0,0,0,0,0,1,0,0
1829,79,lots of layoffs out-dataed old-fashioned not a place to grow in your career. ,0,0,0,0,0,0,0,0,0,1,0,0
1828,78,work-life balance and cyclicity of business. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1819,69,Work life balance No sleep schedule. ,0,0,1,0,0,0,0,0,0,0,0,0
1818,68,Rigid job roles Worklife balance Instability during downturns Management not very diverse. ,0,0,1,0,0,0,0,1,0,0,0,0
1812,62,"Complex work-life balance, volatile industry. Be the first to find this review helpful. Helpful. Share. Repor",0,0,1,0,0,0,0,0,0,0,0,0
1810,60,Work / life balance Periodical and recurrent re-organizations generating layoffs. ,0,0,0,0,0,0,0,0,0,0,0,0
1808,58,"It can be very stressful at times because most of the managers and upper levels are workaholics. It makes you feel like you need to forgo a work life balance to keep up with them. There's also not a very robust training for some positions, so it's like getting thrown into the fire and learning how to navigate everything on the fly.. ",0,0,1,0,0,0,0,1,0,0,0,1
1803,53,Sometimes long hours Less work / life balance.. ,0,0,0,0,0,0,0,0,0,0,0,0
1799,49,We only focused on production not quality with 80 year old machines I was over worked for how much I was getting payed esp to people that just sat down all day. ,0,0,0,0,1,0,0,0,1,0,0,0
1797,47,Work life balance at times. ,0,0,1,0,0,0,0,0,0,0,0,0
1796,46,Work life balance and upper management support. ,0,0,1,0,0,0,0,1,0,0,0,0
1790,40,No family / worklife balance. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1789,39,"They say they are 100% committed to HSE, but when it comes to stopping the job Operations will more then likely find away around the issue. I never experienced racism, but I witnessed how many of the white field techs would get promoted over Hispanic or African Americans as well as getting more hours. The culture may have changed, but when I was trying to implement the policies that management should have been implementing there was always push back from management and employees. They hire a lot of family members or friends of friends which also gives others an unfair advantage when it comes to promotions and disciplinary actions. Management definitely has their favorite employees and it shows. Schlumberger forces employees to do 52 stop cards annually which makes the stop cards (RIR) ineffective. I’d rather have quality reports than quantity. Oh and the bonuses are a joke unless you are upper management. It’s like working for a sinking ship when oil prices are down. It truly was unpleasant when you never know which day can be your last. If it’s not the “it’s Schlumberger making us do it” excuse it’s the “well we have to keep you at 40 hours to save jobs.” or “we don’t have money to fix this issue.”. ",0,0,0,0,1,1,0,1,1,0,0,0
1786,36,"High stress levels, could improve work life balance. ",0,0,1,0,0,0,0,0,0,0,0,0
1784,34,No work life balance for HR. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
1775,25,"To Secretive, no posting of job opportunities. ",0,0,0,0,0,0,0,0,0,1,0,0
1771,21,Limited career ladder and underpaid. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
1769,19,Management doesn’t care about you. You’re just a number.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,1,0,0,0,0
1033,283,"While oil prices remain low, don't look for much career growth. There were more opportunities before the split between the downstream business (Phillips 66) and the upstream business (ConocoPhillips).. ",0,0,0,0,0,0,0,0,0,1,0,0
1018,268,"Few upward opportunities, spin-off of refining assets eroded the companies ability to weather oil price swings.. ",0,0,0,0,0,0,0,0,0,1,0,0
1004,254,"Company has been downsizing for several years, not as many global opportunities now. ",0,0,0,0,0,0,0,0,0,1,0,0
