ID,Initial_ID,pros,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
7941.0,189.0,Very good compensation and benefits package 9/80 schedule Access to good training and technical resources Have positions in world class shale plays (EF,0,0,0,0,0,0,0,1,1,0,0,1
8023.0,271.0,Excellent work-life balance,0,0,1,0,0,0,0,0,0,0,0,0
8027.0,275.0,Employee benefits Collaborative work environment Flex work schedules. ,0,0,0,0,1,0,0,0,1,1,0,1
7780.0,28.0,1) Work life balance 2) People 3) Patience 4) Coaching 5) Development. ,0,0,1,0,1,0,0,0,0,0,0,1
8075.0,323.0,A lot of opportunity to move around,0,0,0,0,0,0,0,0,0,1,0,0
8117.0,365.0,Progressive company that treats contractors like employees. Worked in Chicago /Indiana area for 4 years. Safety oriented company with many safety programs to benefit welfare of people,0,1,0,0,1,1,1,1,1,0,0,1
8113.0,361.0,Good hours. Decent pay. Good benefits. If you're on a good team or find good mentors,0,0,0,0,0,0,0,0,1,0,0,1
8109.0,357.0,Stable work environment,0,0,1,0,0,0,0,0,0,0,0,0
8108.0,356.0,Compensation,0,0,0,0,0,0,0,0,1,0,0,0
8107.0,355.0,Love working for BP. Great culture,0,0,0,0,1,0,0,0,0,0,0,0
8103.0,351.0,Wonderfully nice boss that cares a lot about his/her employees. Gives great experience in customer service to enhance problem solving skills.. ,0,0,0,0,1,0,0,0,0,1,0,1
8100.0,348.0,Compensation,0,0,0,0,0,0,0,0,1,0,0,0
8096.0,344.0,Training opportunity many times a year. ,0,0,0,0,0,0,0,0,1,1,0,1
8086.0,334.0,Safe place to work at in the area. ,0,1,0,0,0,0,0,0,0,0,0,0
8081.0,329.0,work-life balance is often good,0,0,1,0,0,0,0,0,0,0,0,0
8077.0,325.0,Work life balance and good benefits. ,0,0,1,0,0,0,0,0,1,0,0,1
8072.0,320.0,Money is amazing and so is management if you have a good boss. So much opportunity to grow but you have to have management on your side.. ,0,0,0,0,0,0,0,1,1,1,0,0
8028.0,276.0,best insurance and the food. ,1,0,0,0,0,0,0,0,0,0,0,0
8071.0,319.0,Work life balance and good benefits. ,0,0,1,0,0,0,0,0,1,0,0,1
8069.0,317.0,Great Benefits. Great work life balance.. ,0,0,1,0,0,0,0,0,1,0,0,1
8064.0,312.0,Flex fridays and casual office environment and culture generally live up to warm and fuzzy,0,0,0,0,1,0,0,0,0,0,0,0
8062.0,310.0,Great team members and resources.. ,0,0,0,0,0,0,0,0,0,0,0,1
8060.0,308.0,Pay scale,0,0,0,0,0,0,0,0,1,0,0,0
8053.0,301.0,Well compensated. Opportunities for advancement. Very good benefits from 401k,0,0,0,0,0,0,0,0,1,1,0,1
8051.0,299.0,good working environment family and life balance is awesome. ,0,0,1,0,0,0,0,0,0,0,0,0
8039.0,287.0,A Good opportunity,0,0,0,0,1,0,0,0,0,1,0,0
8033.0,281.0,Salary,0,0,0,0,0,0,0,0,1,0,0,0
8031.0,279.0,Large company with good people and many growth opportunities.. ,0,0,0,0,1,0,0,0,0,1,0,0
8030.0,278.0,Great Benefits. Great work life balance.. ,0,0,1,0,0,0,0,0,1,0,0,1
7940.0,188.0,good opportunities for lateral movement and a diverse range of projects and challenges,0,0,0,0,0,0,0,0,0,1,0,0
7937.0,185.0,Large company good benefits. Opportunities to move around and progress carrier.. ,0,0,0,0,0,0,0,0,1,1,0,1
7936.0,184.0,- Benefits (excellent health care,1,0,0,0,0,0,0,0,1,0,0,1
7814.0,62.0,new vision for the future creates new opportunities outside of traditional oil and gas. ,0,0,0,0,0,0,0,0,0,1,0,0
7858.0,106.0,Good pay,0,0,0,0,0,0,0,0,1,0,0,0
7847.0,95.0,Castrol BP Vietnam is a joint venture between BP and one local company Petrolimex in Vietnam. This is a great company with great working environment where we work and act on five core value Safety - Excellent - Respect - Courage - One Team. Castrol BP VN is one of the big companies in Vietnam and is in top 50 of Biggest Tax Payers.. ,0,1,0,0,1,0,0,1,1,0,0,0
7846.0,94.0,good compensation,0,0,0,0,0,0,0,0,1,0,0,0
7842.0,90.0,Growth,0,0,0,0,0,0,0,0,1,1,0,0
7841.0,89.0,Benefits & compensation,0,0,0,0,0,0,0,0,1,1,0,1
7840.0,88.0,Many opportunities and variety of experience.. ,0,0,0,0,0,0,0,0,1,1,0,0
6929.0,867.0,Great company to work for. There are a lot of opportunities to learn different roles within your discipline and position a cross-functional area. This leads to a lot of opportunities for upward movement in the company.. ,0,0,0,0,0,0,0,0,0,1,0,1
6926.0,864.0,Chevron has a great working culture that focuses on safety and they treat employees well. ,0,1,0,0,1,0,0,0,0,1,0,0
6946.0,884.0,Great Safety Oriented Company Just Wish Pay Was A Bit Higher. ,0,1,0,0,0,0,0,0,1,0,0,0
6915.0,853.0,Very supportive culture of training and growth. The Horizons program was in its infancy when I started,0,0,0,0,1,0,0,0,0,1,0,1
6914.0,852.0,Good pay and career development. ,0,0,0,0,0,0,0,0,1,1,0,0
6913.0,851.0,Collaborative and people focused. Great benefits.. ,0,0,0,0,1,0,0,0,1,1,0,1
6912.0,850.0,- Great Benefits (401K,1,0,0,0,0,0,0,0,1,0,0,1
6910.0,848.0,Great benefits (401k,1,0,0,0,0,0,0,0,1,0,0,1
6907.0,845.0,Good work life balance,0,0,1,0,0,0,0,0,0,0,0,0
6906.0,844.0,Great work life balance,0,0,1,0,0,0,0,0,0,0,0,0
6900.0,838.0,work life balance compensation was fantastic. ,0,0,1,0,0,0,0,0,1,0,0,0
6899.0,837.0,Good benefits and average salary. Good balance with work and life.. ,0,0,0,0,0,0,0,1,1,0,0,1
6898.0,836.0,work-life balance. High pay. ,0,0,1,0,0,0,0,0,1,0,0,0
6897.0,835.0,Salary Bonuses Projects Work life balance. ,0,0,1,0,0,0,0,0,1,1,0,0
6944.0,882.0,Great place to work and many opportunities to advance,0,0,0,0,0,0,0,0,0,1,0,0
6950.0,888.0,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
7386.0,154.0,Pay is great A lot of OT Tons of opportunities Benefits Retirement. ,0,0,0,1,0,0,0,1,1,1,0,1
6990.0,928.0,work life balance company culture volunteerism office space employee networks scale of projects. ,0,0,1,0,1,0,0,0,0,1,0,0
7007.0,945.0,Good work-life balance. Great Bonus. ,0,0,1,0,0,0,0,0,1,0,0,0
7006.0,944.0,Good company,0,0,0,0,1,0,0,0,0,0,0,0
7005.0,943.0,Great salary. Good people to work with. Great benefits including pension. Ability to work in various locations around the world. You are given lots of responsibilities and many resources to accomplish your tasks/projects.. ,0,0,0,1,1,0,0,0,1,1,0,1
7003.0,941.0,Very inclusive,0,0,0,0,0,1,1,1,0,0,0,0
7000.0,938.0,Very high pay relative to expectations,0,0,0,0,0,0,0,0,1,0,0,0
6999.0,937.0,Nice pay and benefits. Predictable schedule. Relatively low-stress,0,0,1,0,0,0,0,0,1,0,0,1
6997.0,935.0,Great benefits and opportunity to learn from subject matter experts.. ,0,0,0,0,0,0,0,0,1,1,0,1
6996.0,934.0,Good safety culture. Challenging asignments. High responsibility.. ,0,1,0,0,1,0,0,0,0,0,0,0
6994.0,932.0,Good work-life balance. Open and diverse culture. Company cares about employees most of time.. ,0,0,1,0,1,0,0,0,0,0,0,0
6992.0,930.0,Excellent people,0,0,1,0,1,0,0,0,0,0,0,0
6991.0,929.0,work life balance,0,0,1,0,0,0,0,0,0,0,0,0
6988.0,926.0,Good people and good pay if you are an employee. You can learn a lot an there are good opportunities if you are willing to move around.. ,0,0,0,0,1,0,0,0,1,1,0,1
6951.0,889.0,Great pay. Great opportunity,0,0,0,0,0,0,0,0,1,1,0,0
6986.0,924.0,Nice experience about life. ,0,0,0,0,1,0,0,0,0,0,0,0
6981.0,919.0,Chevron is a great company because it cares a lot about its employees. Expectations are clearly laid out and progress toward those goals is measurable.. ,0,0,0,0,0,0,0,0,0,1,0,0
6980.0,918.0,Opportunity to grow and good salaries.. ,0,0,0,0,0,0,0,0,1,1,0,0
6975.0,913.0,Exceptional culture,0,0,0,0,1,0,0,0,0,0,0,0
6972.0,910.0,Diverse workforce and job opportunities. ,0,0,0,0,0,0,0,0,1,1,0,0
6970.0,908.0,Good work-life balance. The pace at Chevron is a little slower,0,0,1,0,0,0,0,0,0,0,0,0
6969.0,907.0,Good work life balance,0,0,1,0,0,0,0,0,0,0,0,0
6967.0,905.0,Great safety culture. Excellent people to work with. The informal laid-back atmosphere. 4/10 schedule.. ,0,1,0,0,1,0,0,0,0,0,0,0
6961.0,899.0,Strong management,0,0,0,0,1,0,0,1,0,0,0,0
6956.0,894.0,Excellent compensation and career growth opportunities. ,0,0,0,0,0,0,0,0,1,1,0,0
6955.0,893.0,work-life balance,0,0,1,0,0,0,0,0,0,0,0,0
6896.0,834.0,Great place to work with opportunity for growth. ,0,0,0,0,0,0,0,0,0,1,0,0
6895.0,833.0,Good Company to work for and work environment. The company cares about the employees well being (work pace breaks) and are flexible with family emergencies.. ,0,0,1,0,1,0,0,0,0,0,0,0
6893.0,831.0,A lot of opportunities. ,0,0,0,0,0,0,0,0,0,1,0,0
6783.0,721.0,Excellent benefits and resources. Very team driven. Leadership is always making good decisions.. ,0,0,0,0,0,0,0,0,1,0,0,1
6812.0,750.0,Care for employees Work life balance Great benefits Lots of opportunities Promote Diversity. ,0,0,1,0,0,0,0,0,1,1,0,1
6811.0,749.0,Steady Job,0,0,0,0,1,0,0,0,0,0,0,0
6810.0,748.0,Treat people well Friendly climate Great resources and opps for development. ,0,0,0,0,1,0,0,0,0,0,0,1
6809.0,747.0,401k matching. Colaborative coworkers. Company networks.. ,0,0,0,0,0,0,0,0,0,1,0,0
6807.0,745.0,Excellent moving package if you are willing to completely uproot your home life,0,0,0,0,0,0,0,1,1,0,0,0
6805.0,743.0,Great people,0,0,0,0,1,0,0,0,0,0,0,0
6801.0,739.0,great culture,0,0,0,0,1,0,0,0,0,0,0,0
6799.0,737.0,Safety is the highest priority.. ,0,1,0,0,0,0,0,0,0,0,0,0
6798.0,736.0,Salary and Benefits on par with other oil and gas companies,0,0,0,0,0,0,0,0,1,0,0,1
6797.0,735.0,Great work/life balance Great benefits Very team oriented. ,0,0,1,0,0,0,0,0,1,0,0,1
6788.0,726.0,I've enjoyed working here and am thankful that Chevron has paid for much of my training and education. Benefits are good and they have done a good job with progressive programs like M.A.R.C that has allowed for employees at all levels to have open,0,0,0,0,0,0,0,0,1,0,0,1
6782.0,720.0,Pay,0,0,0,0,0,0,0,0,1,0,0,0
6891.0,829.0,High salary,0,0,0,0,0,0,0,0,1,0,0,0
6779.0,717.0,Chevron ensures that employees are guided in career direction and gives them opportunities to progress.. ,0,0,0,0,0,0,0,0,0,1,0,0
6778.0,716.0,This company hires top notch people in every department. They have very good subject matter experts. Benefits are amazing. Safety culture is amazing.. ,0,1,0,0,1,0,0,0,1,0,0,1
6777.0,715.0,Good place to work. Lots of opportunity and nice culture.. ,0,0,0,0,1,0,0,0,0,1,0,0
6770.0,708.0,The company takes good care of you. People are dedicated and hard working.. ,0,0,0,0,1,0,0,0,0,0,0,0
6766.0,704.0,-Pension -401k employees 2% matched by company 8% -Health,1,0,0,0,0,0,0,0,1,0,0,0
6764.0,702.0,Safe place to work. Values diversity & inclusion.. ,0,1,0,0,1,0,0,0,0,0,0,0
6763.0,701.0,Great benefits. Competitive pay. Collaboration is fostered. Good work-life balance depending on team. Overall good culture. ,0,0,1,0,1,0,0,0,1,1,0,1
6762.0,700.0,Franchise opportunities,0,0,0,0,0,0,0,0,0,1,0,0
6761.0,699.0,Raises are consistent,0,0,0,0,0,0,0,0,1,0,0,0
6760.0,698.0,Good pay,0,0,0,0,0,0,0,0,1,0,0,0
6759.0,697.0,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
6813.0,751.0,Fair Pay Structure and Bonus (If you work hard) Great Work Life Balance Lots of Growth Opportunities (Career Placement Plans) Good People - Diverse Company. ,0,0,1,0,1,0,0,0,1,1,0,0
6819.0,757.0,Flexible work schedule,0,0,1,0,0,0,0,0,0,0,0,0
6820.0,758.0,Strong values,0,0,0,0,1,0,0,0,0,0,0,0
6826.0,764.0,good people good pay good opportunities for learning. ,0,0,0,0,1,0,0,0,1,1,0,1
6890.0,828.0,Great culture - collaborative and respectful. Great pay and benefits.. ,0,0,0,0,1,0,0,0,1,1,0,1
6889.0,827.0,This is a great opportunity.. ,0,0,0,0,0,0,0,0,0,1,0,0
6887.0,825.0,9/80 schedule,0,0,1,0,0,0,0,0,0,0,0,0
6883.0,821.0,Good pay Defined benefits pension plan 8% match for 401k if you contribute 2% (in U.S.),0,0,0,0,0,0,0,0,1,0,0,1
6882.0,820.0,Safe,0,1,0,0,0,0,0,0,1,0,0,0
6879.0,817.0,- great salary / benefits - sophisticated work - excellent work / life balance including 9/80 work schedule. ,0,0,0,0,0,0,0,0,1,0,0,1
6873.0,811.0,There are many pros to working at Chevron in HQ: -9/80 schedule -Wonderful people -The Chevron Way values are real and people stay true to them -Great CEO -Global work and super interesting projects - Lots of opportunity if you are mobile - Pension and 401(k) are very good. ,0,0,0,0,1,0,0,0,0,1,0,0
6871.0,809.0,Work/life balance,0,0,1,0,0,0,0,0,0,0,0,0
6870.0,808.0,Fellow co-workers. 9/80 schedule,0,0,1,0,1,0,0,0,0,0,0,0
6868.0,806.0,Solid Benefits,0,0,0,0,0,0,0,0,1,0,0,1
6861.0,799.0,The benefits package at Chevron is literally unmatched in any other company or industry that I have seen. I had good managers and bad managers while there. There is mobility there and opportunity there,0,0,0,0,0,0,0,1,1,1,0,1
6858.0,796.0,Friendly coworkers 9/80 Schedule Training and development opportunities are plentiful Relaxed work environment. ,0,0,0,0,0,0,0,0,0,1,0,1
6853.0,791.0,Great work culture in relation to work life balance,0,0,1,0,1,0,0,0,0,0,0,0
6851.0,789.0,Company truly cares about it's employees. Focus on development and growth with rewards through benefits and opportunities.. ,0,0,0,0,0,0,0,0,1,1,0,1
6850.0,788.0,Lots of opportunities to do different jobs. Great colleagues and competent managers. Benefits also a plus pension DB and 401k.. ,0,0,0,0,1,0,0,1,1,1,0,1
6847.0,785.0,9/80 schedule,0,0,1,0,0,0,0,0,0,0,0,0
6844.0,782.0,Plan Brief Execute Debrief (PBED) system which highlights project controls from a very solid safety program vested in all levels of the company. ,0,1,0,0,0,0,0,0,0,1,0,0
6840.0,778.0,Wonderful place to work Lots of learning opportunities. ,0,0,0,0,1,0,0,0,0,1,0,1
6835.0,773.0,Diverse portafolio,0,0,0,0,0,0,0,0,1,0,0,0
6833.0,771.0,Lots of resources,0,0,0,0,0,0,0,0,0,1,0,1
6832.0,770.0,Work lift balance,0,0,1,0,0,0,0,0,0,0,0,0
6831.0,769.0,I recommend this job to anyone. If anyone is thinking of applying to this job go for it but make sure it's for a corporate station. I worked for chevron for 7 years. I started at the end of my senior year of high school and left a year and a half after I graduated college. I really loved that chevron and my manager were able to work with my school schedule no matter what it was. They understood that school was my priority. Not only did they help with my schedule but they also paid 75% of my tuition (limit per year). The company really cares for their employees and all kinds of bosses come to see the store. I've met the president of Chevron (not many companies take the time to meet their workers). They offer so many resources and opportunities for employees. Even the DO's for my area were amazing. Chevron was just such a caring company. AND I love and miss their health care and there 401 K benefit. (after writing the review I'm considering going back). ,1,0,0,0,0,0,0,1,1,1,0,1
7009.0,947.0,Salary and benefits are better than majority of companies. Collegial work environment - people are genuinely nice to each other. Good work/life balance encouraged by senior management. Opportunity to travel all around the world.. ,0,0,1,0,1,0,0,1,1,1,0,1
7011.0,949.0,Friendly people. Very good salary and benefits (9/80 schedule,0,0,0,0,1,0,0,0,1,0,0,1
7014.0,952.0,"World-class training and work-flow processes. Worldwide locations and (previously) opportunities for those who were willing to be ""global-mobile"".. ",0,0,0,0,0,0,0,0,0,1,0,1
7263.0,31.0,Post covid world there are more opportunities to work from home,0,0,1,0,0,0,0,0,0,1,0,0
7289.0,57.0,Great pay. Lots of OT opportunity. Can be fun but can be hectic. Lots of opportunities to transfer to different locations. ,0,0,0,0,0,0,0,0,1,1,0,0
7286.0,54.0,Good pay,0,0,0,0,0,0,0,0,1,0,0,0
7281.0,49.0,Good pay,0,0,0,0,0,0,0,0,1,0,0,0
7279.0,47.0,Company will provide a lot of mental health resources facilitate big changes. ,1,0,0,0,0,0,0,0,1,0,0,1
7278.0,46.0,there are some very good people that work here,0,0,0,0,1,0,0,0,0,0,0,0
7277.0,45.0,PG&E has great work-life balance and rarely will you need more than 40 hours a week to finish the job at hand. In addition,0,0,1,0,0,0,0,0,0,0,0,0
7276.0,44.0,Great work life balance. Great compensation. Job security. Very safety oriented. Very cultured and inclusive.. ,0,1,1,0,1,0,0,0,1,0,0,0
7271.0,39.0,Slow,0,0,0,0,1,0,0,0,0,0,0,0
7270.0,38.0,Pay,0,0,0,0,0,0,0,0,1,0,0,0
7265.0,33.0,Pay,0,0,0,0,0,0,0,0,1,0,0,0
7254.0,22.0,WLB (team dependent),0,0,0,0,0,0,0,0,0,0,0,0
7194.0,132.0,Unlimited overtime available Friendly workers Safety is a priority Easy job Advancement opportunities Job security (there will always be waste). ,0,1,0,0,0,0,0,0,0,1,0,0
7253.0,21.0,Work/life balance,0,0,1,0,0,0,0,0,0,0,0,0
7248.0,16.0,Great company with excellent benefits and opportunities. You will not find a better cohort of co-workers in the utility industry.. ,0,0,0,0,0,0,0,0,1,1,0,1
7245.0,13.0,Job stability,0,0,0,0,0,0,0,0,1,0,0,0
7241.0,9.0,great benefits: 401K,0,0,0,1,0,0,0,0,1,0,0,1
7236.0,4.0,Opportunities to work with very dedicated and smart team members. ,0,0,0,0,1,0,0,0,0,1,0,0
7235.0,3.0,Excellent benefits and pay. Many opportunities for growth and development. You can live almost anywhere in California. PG&E is a very large employer and has many different areas to work within the company. You can maintain seniority and try very different areas of the business.. ,0,0,0,0,0,0,0,0,1,1,0,1
7226.0,164.0,Plenty of overtime and ability to learn much about industry for future career opportunities elsewhere. ,0,0,0,0,0,0,0,0,1,1,0,1
7220.0,158.0,The company is only as good as your immediate management team,0,0,0,0,1,0,0,1,0,0,0,0
7216.0,154.0,Very serious about safety. Coworkers and bosses are all very nice. A lot of room for advancement if you are proactive. Excellent benefits! Pay for your Graduate School tuition in full.. ,0,1,0,0,0,0,0,0,1,1,0,1
7211.0,149.0,The company is only as good as your immediate management team,0,0,0,0,1,0,0,1,0,0,0,0
7203.0,141.0,Very serious about safety. Coworkers and bosses are all very nice. A lot of room for advancement if you are proactive. Excellent benefits! Pay for your Graduate School tuition in full.. ,0,1,0,0,0,0,0,0,1,1,0,1
7290.0,58.0,GREAT benefits,0,0,0,0,0,0,0,0,1,0,0,1
7291.0,59.0,interesting projects,0,0,0,0,1,0,0,0,0,1,0,0
7301.0,69.0,Employee benefits were great and employee retention is quite high compared to other companies since people are comfortable with their current responsibilities.. ,0,0,0,0,1,0,0,0,1,0,0,1
7302.0,70.0,Great pay and life balance. Very nice people around.. ,0,0,1,0,1,0,0,0,1,0,0,0
7378.0,146.0,work life balance Ability to move around the company and experience different fields. ,0,0,1,0,0,0,0,0,0,0,0,0
7377.0,145.0,The company places a huge emphasis on safety and attempts to make it part of our daily life.. ,0,1,0,0,0,0,0,0,0,0,0,0
7373.0,141.0,Good work life balance,0,0,1,0,0,0,0,0,0,0,0,0
7369.0,137.0,Great work culture,0,0,0,0,1,0,0,0,0,0,0,0
7368.0,136.0,Employee friendly,0,0,0,0,1,0,0,0,0,0,0,0
7357.0,125.0,Everyone is really great to work with and cares. The culture has changed and is focused on compliance. They are also focused on diversify and safety.. ,0,1,0,1,1,1,0,0,0,0,0,0
7353.0,121.0,Good wages and safety culture at DCPP. ,0,1,0,0,1,0,0,1,0,0,0,0
7350.0,118.0,Work life balance is awesome,0,0,1,0,0,0,0,0,0,0,0,0
7346.0,114.0,Great Pay and relatively good work/life balance. ,0,0,1,0,0,0,0,0,1,0,0,0
7342.0,110.0,The company valued their employees and safety.. ,0,1,0,0,1,0,0,0,0,0,0,0
7338.0,106.0,Good Work life balance here. ,0,0,1,0,0,0,0,0,0,0,0,0
7337.0,105.0,competitive pay and promotion opportunities. ,0,0,0,0,0,0,0,0,1,1,0,0
7334.0,102.0,Excellent benefits; pay beyond most comparable industries; many dedicated co-workers; wide variety of job opportunities; Union represented positions are relatively secure and receive above market annual increases. ,0,0,0,0,0,0,0,0,1,1,0,1
7330.0,98.0,Fair pay,0,0,0,0,0,0,0,0,1,0,0,0
7327.0,95.0,Safety is priority. Good teamwork within the group.. ,0,1,0,0,0,0,0,0,0,0,0,0
7324.0,92.0,Work life balance and great career growth. ,0,0,1,0,0,0,0,0,0,1,0,0
7315.0,83.0,Plenty of opportunities for advancement. People work really hard and are usually rewarded for what they put in.. ,0,0,0,0,1,0,0,0,1,1,0,0
7312.0,80.0,Great Employee benefits including health and wellness,1,0,0,0,0,0,0,0,1,0,0,1
7311.0,79.0,Lots of opportunities to learn and grow. Strong employee benefits. New senior leadership team seems very strong and capable. ,0,0,0,0,0,0,0,0,1,1,0,1
7310.0,78.0,Management seems to really care Great lateral mobility Safety is top priority. ,0,1,0,0,0,0,0,1,0,0,0,0
7307.0,75.0,The company values safety and speak up culture. I work with great people. I really enjoy the work I do.. ,0,1,0,0,1,0,0,0,0,0,0,0
7303.0,71.0,Within management rolls,0,0,0,0,1,0,0,1,0,0,0,0
7195.0,133.0,The head office cares for the employee's. ,0,0,0,0,1,0,0,0,0,0,0,0
7192.0,130.0,Lots of opportunity to get overtime hours.. ,0,0,0,0,0,0,0,0,0,1,0,0
7016.0,954.0,Digital transformation is beginning to help with those out there that want to be code. Chevron is starting to realize they need to use the latest software technologies to compete in the market. People are nice and work life balance is great with Friday’s off every other week.. ,0,0,1,0,1,0,0,0,0,0,0,0
7044.0,982.0,Salary,0,0,0,0,0,0,0,0,1,0,0,0
7063.0,1.0,You learn a ton when you're starting out,0,0,0,0,0,0,0,0,0,1,0,1
7062.0,0.0,Good benefits,0,0,0,0,0,0,0,0,1,0,0,1
7060.0,998.0,Great health benefits and good compensation. ,1,0,0,0,0,0,0,0,1,0,0,1
7059.0,997.0,Work-life is well balanced; Relatively flexible work hours. ,0,0,1,0,0,0,0,0,0,0,0,0
7057.0,995.0,- Pay and benefits - Safety culture (if mid and senior leaders buy into it and not just pay lip service to it). ,0,1,0,0,1,0,0,0,1,0,0,1
7051.0,989.0,Work life balance,0,0,1,0,0,0,0,0,0,0,0,0
7050.0,988.0,Great 401k and pension plan with great benefits,0,0,0,1,0,0,0,0,1,0,0,1
7048.0,986.0,interesting high value high impact projects; work life balance. ,0,0,1,0,1,0,0,0,0,1,0,0
7047.0,985.0,Company culture is great. Work life balance. Benefits for expatriate assignment is very good.. ,0,0,1,0,1,0,0,0,1,0,0,1
7045.0,983.0,Great benefits,0,0,0,0,0,0,0,0,1,0,0,1
7043.0,981.0,Chevron is one of the world's leading energy companies,0,0,0,0,1,0,0,0,0,0,0,0
7191.0,129.0,Good benefits,0,0,0,0,0,0,0,0,1,0,0,1
7042.0,980.0,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
7040.0,978.0,They care about you and your priorities. Interesting work.. ,0,0,0,0,1,0,0,0,0,0,0,0
7037.0,975.0,Robust processes in place to ensure high level of efficiency and safety. 4x match on 2% 401(k) is industry-leading with only Aramco Services Inc better at 5x match. Compensation is competitive and growth opportunities are omnipresent. Great work-life balance for rotational employees.. ,0,1,1,0,0,0,0,0,1,1,0,0
7035.0,973.0,Great company to work for. Helps you to advance or further your current career.. ,0,0,0,0,0,0,0,0,0,1,0,0
7034.0,972.0,Many interesting projects,0,0,0,0,1,0,0,0,0,1,0,0
7033.0,971.0,Multiple training. Good compensation. Opportunity to travel the world. ,0,0,0,0,0,0,0,0,1,1,0,1
7026.0,964.0,Work life balance ,0,0,1,0,0,0,0,0,0,0,0,0
7025.0,963.0,Really great benefit,0,0,0,0,0,0,0,0,1,0,0,1
7019.0,957.0,impressive employee benefits; work-life balance and values employee safety at all times. ,0,1,1,0,1,0,0,0,1,0,0,1
7018.0,956.0,Excellent work-life balance,0,0,1,0,0,0,0,0,0,0,0,0
7017.0,955.0,Chevron is a great place to offer that offers competitive compensation package and good work-life balance.. ,0,0,1,0,0,0,0,1,1,0,0,0
7071.0,9.0,It is a Solid company with stable business in North America. Good practices related to keeping people safe as with most other large corporates.. ,0,1,0,0,1,0,0,0,0,0,0,0
7075.0,13.0,You get to learn a lot,0,0,0,0,0,0,0,0,0,1,0,1
7081.0,19.0,Great benefits,0,0,0,0,0,0,0,0,1,0,0,1
7082.0,20.0,Good teams,0,0,0,0,0,0,0,0,1,0,0,0
7187.0,125.0,Great people and great opportunities. ,0,0,0,0,1,0,0,0,0,1,0,0
7185.0,123.0,Great work life balance and culture. ,0,0,1,0,1,0,0,0,0,0,0,0
7172.0,110.0,A lot of potential for initial career advancement due to their ES I and ES II tests that you can take once you fill out a booklet with performed tasks. If you then pass the exam,0,0,0,0,0,0,0,0,0,1,0,0
7169.0,107.0,Great For Beginning Your Career Pays For Your Education To Excel In Moving Up. ,0,0,0,0,0,0,0,0,1,0,0,0
7165.0,103.0,Relaxed environment,0,0,0,0,1,0,0,0,0,0,0,0
7158.0,96.0,Decent work schedule allowing for work life balance. ,0,0,1,0,0,0,0,0,0,0,0,0
7156.0,94.0,salary,0,0,0,0,0,0,0,0,1,0,0,0
7150.0,88.0,Lots of learning opportunities and great people.. ,0,0,0,0,1,0,0,0,0,1,0,1
7148.0,86.0,This is a great place to learn,0,0,0,0,0,0,0,0,0,1,0,1
7141.0,79.0,Good environment,0,0,0,0,1,0,0,0,0,0,0,0
7139.0,77.0,Good hours Work life balance Time off. ,0,0,1,0,0,0,0,0,1,0,0,0
7135.0,73.0,Rotation system between different groups for different co-op experiences Good teamwork and collaboration. ,0,0,0,0,1,0,0,0,0,1,0,0
7128.0,66.0,The commitment to safety,0,1,0,0,0,0,0,0,0,0,0,0
7124.0,62.0,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
7120.0,58.0,theres alot of good hard working men and women here that have decades of knowledge in the industry. most people genuinely seem to care about one anothers well being.. ,0,0,0,0,1,0,0,0,0,0,0,0
7118.0,56.0,Good safety culture and health benefits. ,1,1,0,0,1,0,0,0,1,0,0,1
7117.0,55.0,Big Company,0,0,0,0,1,0,0,0,0,0,0,0
7102.0,40.0,Management is generally good,0,0,0,0,1,0,0,1,0,0,0,0
7101.0,39.0,A lot of opportunities for overtime. ,0,0,0,0,0,0,0,0,1,1,0,0
7095.0,33.0,Great learning experience,0,0,0,0,0,0,0,0,0,1,0,1
7092.0,30.0,Great collaboration,0,0,0,0,1,0,0,0,0,1,0,0
7090.0,28.0,You’re Set for life! Just do your job!. ,0,0,0,0,1,0,0,0,0,0,0,0
7087.0,25.0,From working on multi million dollar engineering and construction projects to solving complex Operational problems in water,0,1,0,0,0,0,0,0,0,1,0,0
8119.0,367.0,Promotes diversity,0,0,0,0,0,1,1,1,0,0,0,0
8127.0,375.0,Company made a huge investment of time,0,0,0,0,0,0,0,0,0,1,0,0
23.0,23.0,Projects organization has lost its rudder and has not been able to effectively put the new reorganization plans into place. Ranking & Rating system is opaque and arbitrary. Performance feedback it typically contradictory and useless. Supervisors don't give your career and interests much consideration. Workplace becoming increasingly toxic.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,1,0
8805.0,1053.0,The package,0,0,0,0,0,0,0,1,1,0,0,0
8831.0,19.0,Remote work excellent work/life balance. ,0,0,1,0,0,0,0,0,0,0,0,0
8828.0,16.0,Great work life balance and relaxed culture. Company takes care of employees through various amenities. Offers 401K match and great health benefits.. ,1,0,1,1,1,0,0,0,1,0,0,1
8826.0,14.0,Great company with flexibility to balance work and life.. ,0,0,1,0,0,0,0,0,0,0,0,0
