Company;Date;Score;Review;Criteria
Aramco;27/04/2020;-24.92214967353089;i do not cons but the experience learn me all of thinks is to be ready front of all jobs;Resources
Aramco;14/02/2020;-74.09342039176293;poor management skills for some of the employee1 person found this review helpfulHelpfulShareRepor;Resources
Aramco;23/10/2019;-32.00904068307383;Pay is sub par and lacking resources to effectively achieve work.;Resources
Aramco;15/03/2019;-98.38774485183323;"Benefits and salary are good for a reason. You will be disrespected continuously in the work environment as a expat. They are not interested in your experience or background, knowledge or skills. They are looking for ""workers"" who do what told to get the work done since the locals cannot and will not. Don't expect to be treated fairly or equally. Don't expect integrity and accountability for locals. Credit for your work will be given to locals - they are masters at manipulating the systems and management. Management is clueless, most have no background in the areas they manage, don't care as most stay in a position for a few months (revolving door). If you are interviewing for jobs in Learning Support and Solutions (LSSD), Academic Programs and Partnerships (AP&P) or Program Development and Evaluation (PD&ED) run away - the work environment is horrific, discriminatory, tons of locals with no skills, and incompetent management. Don't believe anything you are told. Lying is the norm as is manipulation.";Resources
Aramco;19/02/2019;-4.635861376192863;Do not expect a direct promotion here. You do your job and pass on your expertise to young Saudis. There are no deadwood jobs here anymore like in the old times. You can use your free time to gain new skills and then apply for other job opportunities within the Company. Lookout for new projects that can enhance your career and help you move up.;Resources
Aramco;22/02/2019;-14.334505273731793;12 and 2 work schedule is horrible then swamping from days to nights every other week. not good for the so called safety culture. The people in charge of me are only there because they are from the Sunni tribe no other reason. They can't even do my job much less there job. Lots of favoritism among the locals. If your a expat and think your gonna move up the career ladder, don't your not that's just how it goes over here. As far as training goes you don't get any mostly reserved for the local population. Seems like we do the same thing many times in row hoping for a different result.......scary. Definitely a blame culture for sure if you are a expat....go figure. As far as it goes for now you will never get hired direct only contractors so you can never take advantage of the benefits, so there is really no reason to come over truly a waste of time effort and energy its just a new game and you really don't want to be the expat slave because that's what you will be I promise.;Resources
Aramco;28/11/2018;-21.42641888498242;Discriminatory payrol policies, certain nationalities are showered with benefits and the others are given peanuts. Big gap between base pays of western and eastern nationals.;Resources
Aramco;26/08/2018;-5.936715218483172;1- Expatriates function like a mafia. They look out for their fellow countrymen and screw over Saudi employees. 2- Saudi Employees are paid less than Expatriates, despite them having better qualifications. Why should an American without a college degree be paid higher than a Saudi with a Masters? 3- Management plays favorite. 4- Expatriates are free to do whatever they want. 5- Micromanagement of Saudi employees 6- Dental not included in the benefits, and its expensive!;Resources
Aramco;16/06/2018;-50.150678051230535;New plant, training and preparation new staff;Resources
Aramco;03/06/2018;-50.150678051230535;Skills development not as expected;Resources
Aramco;28/05/2018;-98.49321948769465;They locals mostly lie through their teeth, don’t know how to do anything, raises are non existent and not based on anything close to reality. A lot of good expatriates come in being honest but you eventually start committing fraud to the terms of millions of dollars of ill gotten gains. When I took proof of this and filed the report with internal audit personally their response was to write it off to lack of Saudi experience. Amazingly when the auditors followed up with me three years in a row about the same issues that I delineated point by point in an e-mail with attached proof I finally gave up. When they acknowledged my e-mail year 1 is due to incompetence, year 2 (assuming the auditors outliners the issues in year 1 should not occur in year 2. If the same issues occur in year 3 & 4 that clearly tells you everything you need to know. From a career perspective there is literally zero growth whatsoever. Long story short stay away it’s not worth the sacrifice unless you’re exactly 49.5 years old and can arrive for day 1 prior to 50. If you can hang on for 10 years and you’ll leave with roughly $2.5MM USD in post tax savings and healthcare for life at about $400 / month for you and your spouse. This last part might change as I’ve heard they’ve been cutting back a lot over the past two years since I left. Of all the departments within Aramco New Business Development and Procurement were the worst. Corporate Planning at least tried to be runr pforessionally. The problem in Corporate Planning is that most answers were preordained before the Management Committee meetings even took place to make a formal go or no go decision.;Resources
Aramco;18/02/2018;-9.738824711200401;"of working for Saudi Aramco""Feb 18, 2018 - CAD Drafter in Ras TanuraRecommendCEO ApprovalBusiness OutlookProsLow stress work environment - can get away with doing little or nothing. Lifestyle for US expatriates in Dhahran are outstanding - like living at a resort. Compensation per unit of work output, is very high (not because pay is high, but required work output is very low).ConsDown side is that your professional skills will atrophy, rendering you unemployable anywhere else. Great place to retire from; horrible as a stepping stone to something better.";Resources
Chevron;11/08/2021;-37.006529382219995;Sometimes can get very busy during rush hours. Many responsibilities to learn but it becomes easy with experience. No other cons.;Resources
Chevron;07/07/2021;-16.233048719236564;The pay is ok, its may be a little lower compared to some companies, but they make up for it other benefits, pensions, stocks, and stable work place most of the time. they do have reorganizations about every 4 years depending on the market and Oil/Gas prices1 person found this review helpfulHelpfulShareRepor;Resources
Chevron;01/05/2021;-18.161727774987444;Growth is slow but there are many opportunities to learn;Resources
Chevron;26/04/2021;-68.24711200401808;No paid time, no benefits, no promotions;Resources
Chevron;01/04/2021;-3.6162732295328937;There’s little structure to help you figure it out. You have to do it all in your own with a good bit of luck. Almost zero D&I at the top. Lots of overpaid support staff who help leadership that possess minimal technical skills.;Resources
Chevron;13/03/2021;-75.796082370668;Management response is low and no guidiance or training;Resources
Chevron;22/02/2021;-50.150678051230535;Processes, middle management, human resources;Resources
Chevron;01/03/2021;-62.451029633350075;The problem you work on in Chevron are usually less technically advanced because they're not a Software company, meaning that the work you do will be more specific and you will only get to learn one or two new tools.;Resources
Chevron;20/02/2021;-6.057257659467603;1. There is a lot of old mentalities regarding how the plant should run. Need a 1 track mind for this. 2. Also leadership styles are different that things can vary so much from supervisor, shift, and message received to the operators and contractors. 3. The previous owner of this refinery left an impact on the work force and the reliability of the plant. leading to disconnect between leadership and operations. 4. The safety for now is almost non existent. There needs to be a bigger role in training and actual safety personnel to make this successful.;Resources
Chevron;17/02/2021;-79.46760421898543;No hours, min pay, no benefits;Resources
Chevron;25/01/2021;-9.337016574585633;Benefits are great. Vacation, 401k are competitive.;Resources
Chevron;02/01/2021;-75.74585635359118;Theyre Not great at training;Resources
Chevron;02/01/2021;-17.493721747865393;Very low pay for the job. An average DSM makes roughly 120k-150k. Other companies are 200k+. The benefits are now horrible to keep up dividends for shareholders. Old timers said the company was lower paying but had job security compared to other O&G jobs, not anymore. Layoffs every 3-4 years for field staff. The field will have promotion freezes and layoffs but all the office staff sits safely in their positions or even promotions amid field layoffs. Finally they are so woke for diversity and inclusion that they discriminate against white males. The company went from one of the best to work for to one of the worst. Chevron is a typical woke, liberal, California company.;Resources
Chevron;06/12/2020;-79.57810145655449;Bad benefits, lots of work and sometimes you can get tired;Resources
Chevron;03/11/2020;-40.2611752887996;No challenge Management plays musical chairs with eachother instead of listening and training employees;Resources
Chevron;03/11/2020;-40.2611752887996;No challenge Management plays musical chairs with eachother instead of listening and training employees;Resources
Chevron;23/10/2020;-50.150678051230535;Shifts were inconsistent, training was incomplete;Resources
Chevron;16/09/2020;-28.03114013058764;Contractor, want direct position, benefits,;Resources
Chevron;12/09/2020;-3.0788548468106427;"Weak opportunities for non-engineers. If you aren't an engineer, expect to spend your career mostly in the same place and at best climbing the ladder only one or two rungs. Repeated relocations are expected for anyone who wants to climb the ladder. If you are married to someone gainfully employed outside Chevron or are otherwise not positioned to relocate every few years, you'll go nowhere in the long-run. The saying is: ""If you don't move, you don't matter"". Once you reach mid-career, the opportunities become very limited. Training and development is not really intended to help you. If you haven't been flagged as ""high potential"" (rare!) then you'll probably stagnate in your current position or within a narrow set of positions. There is no means for asking for a raise. You'll get 3% to 6% in terms of an annual pay increase, most of which is determined by corporate performance rather than your own. This often makes it worthwhile for employees with more than 5 years experience to go elsewhere if the pay increase is substantial or if they're confident in their talents. Under CEO Mike Wirth, Chevron has gone all-in on ""woke"" politics, in an especially ham-fisted way. If you aren't inclined towards PC culture, you'll need to learn to fake it or at least stay very silent. Race and gender are increasingly major factors in hiring and promotion, which may or may not benefit you.";Resources
Chevron;12/09/2020;-30.974384731290808;benefits shrinking, micro management is a bit too much;Resources
Chevron;10/08/2020;-2.446007031642388;"As a long-time employee with over 30 years employment, have noticed culture of company has deteriorated significantly over the last 10+ years and company as a whole has lost its way. Has also lost some of it’s competitiveness in the benefits that it offers and is very slow to adopt and adapt to some of the newer employee policies that have been successfully implemented at other large corporations. Talent pool no longer includes the best and brightest; has become very competitive environment and there is no longer a feeling that the company feels any sense of loyalty to it’s employees. Focus seems to be more on TSR at the expense of employees. Also have a long way to go to meet expectations in terms of diversity and inclusivity.";Resources
Chevron;25/04/2020;-78.7292817679558;Old technology, no one cares about to learn new stuff;Resources
Chevron;21/03/2020;-15.454545454545453;Pay Benefits Management Fairness Loyalty;Resources
Chevron;04/03/2020;-35.28377699648418;Minimal resources devoted to assets, demands high level results with minimal resources to work with, personnel cuts have made workflows almost impossible to keep up with.;Resources
Chevron;22/02/2020;-34.168759417378205;Getting to knoe you basic working ability skills in performance;Resources
Chevron;25/07/2019;-50.150678051230535;Paid Time Off and Human Resources;Resources
Chevron;18/07/2019;-78.6037167252637;No benefits what so ever. No;Resources
Chevron;12/07/2019;-30.974384731290808;Layoffs are really common as per industry standard. Mediocre health benefits.;Resources
Chevron;31/03/2019;-55.308890005022604;Pay and treatment in training;Resources
Chevron;22/03/2019;-6.1325966850828735;"Middle-management really struggles in the following areas at this location, mentoring, succession planning, maintaining morale, talent retention. There are clear favorites who get promoted fast, creating an ""us vs. them"" feeling. Many of the supervisors lack basic leadership skills and do not help to make their direct reports feel valued. Most of the people that have less than 10 years experience aren't getting paid enough to buy a house in the Bay Area. If they do buy a house, they sacrifice location, resulting in very long commute times.";Resources
Chevron;13/03/2019;-57.84028126569563;Benefits, Hostile work environment, favoritism, upward mobility, and lack of recognition.;Resources
Chevron;18/01/2019;-55.308890005022604;"Old school corporation. Moving up the ladder is slow and pay increases are the same. I didn't use much of the technical skills I learned during my Mechanical Engineering degree. People who underperform stay in the company; they rarely get rid of people who don't pull their weight.";Resources
Chevron;18/12/2018;-70.3566047212456;not good benefits, no breaks if working alone2 people found this review helpfulHelpfulShareRepor;Resources
Chevron;16/11/2018;-99.58814665996985;- Management and Chevron corporate allow harassment to other employees and nothing will happen to them if you report them. - Management is ruled by people with GEDS, or by the ones that barely passed high school. Thus, management at Chevron have low intelligence. - Management don't care about their job. - Salary is low from start to finish. You start making at exactly minimum wage, and increase by .25 cents every year, and capping to at most 1 or 2 dollars more than the minimum wage. - If you are a hard coworker management and corporate will just make you do all of the work there while the others are allowed to slack off. So basically, you work while the others get paid the same to do nothing. So, in the end why work well at all? - In Oregon you have to pump gas. If you can pump gas well and fast, you be made to pump gas forever. Its harder work than working inside the store. Practically no one likes pumping gas, so you will have like 6 people working and 5 people inside the store talking to each other while you have to pump gas alone outside handling all of the gas pumps. - Management are huge slackers. I had one who just stayed inside the office and was on their cell phone all day. - Management will talk to you and get angry at you if you get a customer complaint, but will completely ignore customer complaints about themselves. - Corporate doesn't care about you, even if they say they do. Your just a pile of replaceable trash to them. They will easily replace you with some guy who's desperate for a job if you don't like your job. - Benefits are a scam. They never give tuition reimbursement to anyone who works at Chevron Stations. I never got it, and no one that I've heard that applied to it has ever gotten it. They don't even give a reason as to why you didn't get it. They just don't want to give you money for tuition. So if your planning to work at Chevron for the tuition reimbursement, I suggest you look elsewhere at a different company. - No tips by the way. If you get a tip and accept it you will get in trouble. But if management gets a tip they will take it and tell you to back off if you say something. - Your salary is still low if you become management. - Management can't do math, can't read, and can't write. I had a manager who asked me how to spell out a basic word that is learned in like 2nd or 3rd grade. They couldn't even write a paragraph, and had to use a calculator for basic math. - You may get split days off if your not a favorite of management, and you will also get your schedule changed in less than 24 hours if your not a favorite of management. - Management hires anyone who is willing to work. So the level of your coworkers may vary from people who are difficult to work with, and with huge slackers. I started off as someone who worked hard and well at Chevron Stations trying to actually get work done and well. In the end I ended up no caring because I was working while the others were allowed to slack off. Plus, I had a minimum wage salary. So, there's no reason to work well.;Resources
Chevron;28/09/2018;-50.150678051230535;Follow the procedure, follow the procedure, do as your told do as your told, why aren’t you entering more data.;Resources
Chevron;26/10/2018;-94.1637368156705;Interested in corporate social responsibility? Run for the hills. Take a job anywhere but here. I'm not sure how a department with so many resources to give away and such a great focus on education and health can be such a miserable place to work. I take that back, I know exactly why. The leadership will destroy your soul. They will find every last spark of decency in you and destroy it. Sexism and racism are their favorite tools.;Resources
Chevron;28/07/2018;-95.96685082872929;"No raises. No benefits unless a manager, or supervisor. Unfair workload. Many lazy employees makes it difficult on the hard workers; have to pick up their slack. Upper management who doesn't care.";Resources
Chevron;25/07/2018;-84.2641888498242;the pay sucked and no benefits;Resources
Chevron;21/07/2018;-19.075841285786034;Pension has been cut in half after 2008. Promote leaders that lack of analytics skills but strong on facilitation.;Resources
Chevron;16/07/2018;-24.505273731793064;Management is old and is really struggling trying to understand recruitment and retention of young talent. Chevron thinks its employment package that was extremely competitive back in the 90's still holds up with the level of employee benefits offered today in California.;Resources
Chevron;16/07/2018;-90.5876443997991;"- Continuous over-hiring and laying off trend never ended over the three years putting all employees at the edge of their seats and making it a very uncomfortable environment to work at. - Bad ranking system. The ranking system takes your performance evaluation into account and gives you a score to determine your next year's salary. This ranking and performance evaluation is not standard across the company or even the business unit. You are always in the hands of your higher management and they will throw you under the bus when a scapegoat is needed for any reason. You may accomplish everything they put into your performance agreement in the beginning of the year and more; help other employees, work groups, managers, but it doesn't get recognized especially if your manager or some other managers you worked with talk adversely of you. - Constant comparative environment which promotes individualism, but not teamwork. They continuously race and compare you to the similar salary grade coworkers. They treat you like a race horse year after year. - No good structural organization system has been in place for years knowing the ups and downs of the oil price effects on economics. The moment oil prices dip, this company is ready to lay off their employees immediately. - All the company cares for is their stock prices. In order not to sacrifice stock prices, they will sacrifice employees at any time. Makes you feel very worthless and not valued whatsoever. Meanwhile, I've seen so many processes rolled out and have been taken out in a few years or less because they never were fit for purpose. They were just time-wasters for everyone while the company tried to look good outside. - There is an overload of meetings. If you do not setup meetings, you are not perceived as working although you are actually self-sufficient and know how to plan, manage your time, work along with your coworkers' work. The meetings in this company is a waste of time 99% of the time. Moreover, you have to listen to the same safety briefings over and over and over. - When you do your work, it is always for the upper management. Your supervisor takes the credit. Your supervisor requests the work that is asked from the upper management. You do all the work and the supervisor presents the work and receives the credit. - I've seen lead engineers make up numbers to save their backs in reporting to the upper management. This is 100% unethical, but the rest of the team won't say anything in fear of losing their jobs. - They non-stop talk about Chevron ways, transparency, teamwork. They don't follow none of which. - As a result of all of these cons, I've never seen so many professionals leave Chevron on their own including myself for the last 3 years. Especially after the so-called reorganization that was done at the end of 2017, they kept lower salary grade people whom had been completely miserable at the assignments and working situations they were placed at.";Resources
Chevron;21/06/2018;-74.89201406328478;Managers aren't understanding, hours are all over the place, too much gossip about co workers between the bosses and higher up bosses, no benefits, low pay, barley give you raises, and will force , poor business ethics, you to work hours you never agreed too, claim they have all hours open but they don't.;Resources
Chevron;28/05/2018;-15.454545454545453;Layers upon layers of bureaucracy. De-centralized decision making results in analysis paralysis. Organization is plagued by an unwillingness to act. Non-engineering staff are treated as second-class employees with respect to compensation and benefits.;Resources
Chevron;28/04/2018;-92.75740833751884;"LOCATION: you WILL end up working in Houston, Bakersfield, or Nigeria. San Ramon is no longer an option except a couple of corporate departments, which live in constant fear that they may be moved to Houston. LAYOFFS: 30% of my unit was laid off in 2015, more were affected in the subsequent year. If you are in a wrong place at a wrong time, you are out; there is no mechanism for keeping good people. MEDIOCRITY: there is little appreciation for technical skills and work. The attitude is that being an industry leader is too risky and being a follower is safer and cheaper; we do not have the resources to work on technically challenging problems and barely have enough time to evaluate solutions provided by vendors.";Resources
Chevron;25/02/2018;-34.093420391762926;Working outside the US gives you less benefits;Resources
Veolia;02/08/2021;-75.796082370668;Training program was very extremely outdated and set you up for failure. Need to be a seasoned account manager to hit the ground running.;Resources
Veolia;13/06/2021;-74.09342039176293;Work life balance Organization Terrible training;Resources
Veolia;22/03/2021;-23.69663485685585;High budget targets, but doesn't give us the resources to sustain growth;Resources
Veolia;19/02/2021;-32.00904068307383;-communication amongst management and workers are almost nonexistent -working with some of the rudest and most disrespectful colleagues in my professional career -no organization or willingness to improve -the building that I worked in hardly met the criteria of running operations smoothly and safely -working with faulty and outdated equipment -unreasonable working hours since they count on you to not have a life at all -expect you to unload trucks immediately after you come back from a long drive across the state -traveling through Maryland and DC during rush hour -working at a landfill to be treated like dirt and doing a job that was meant to be handled by another company -no real training, just relying on videos to teach you stuff (which by the way doesn’t teach you anything)1 person found this review helpfulHelpfulShareRepor;Resources
Veolia;17/04/2021;-51.44650929181316;Poor management - managers would benefit by training and being held accountable;Resources
Veolia;09/11/2020;-89.22651933701658;Pay, company withholds annual raises due to corporate failures. Expertise is not rewarded with equivalent monetary compensation. Benefits are not the greatest: BCBS of Illinois.;Resources
Veolia;05/12/2019;-41.215469613259664;No communication skills Treat employees like idiots Talk down to employees Lack of training1 person found this review helpfulHelpfulShareRepor;Resources
Veolia;20/03/2019;-4.50025113008538;The energy business unit is entirely district energy focused and have no views on how to grow. The leadership in that group is simply inbred and a good number of them need to be replaced with new people who have broader views on the industries that they could grow in. Too much effort is spent on spinning a marketing story and not enough on actual resources to develop and deliver services. They could be great if they actually believed and delivered on what they print in there own brochures.;Resources
Veolia;02/02/2020;-70.33651431441487;No resource for employee and bunch of fake promises.;Resources
Veolia;06/01/2020;-38.78453038674033;Limited sharing of info/training new hires.;Resources
Veolia;02/05/2019;-3.85735811150176;A lot of things from the corporate level that trickled down seemed to be things that justified peoples jobs. Redundant safety videos, a lot of paperwork that served no purpose other than to waste ink and paper. Safety was a big deal so for the most part that was good except the safety rules and regulations should have been site specific rather than a broad corporate rule. The pay was better than the benefits;Resources
Veolia;02/05/2019;-3.85735811150176;A lot of things from the corporate level that trickled down seemed to be things that justified peoples jobs. Redundant safety videos, a lot of paperwork that served no purpose other than to waste ink and paper. Safety was a big deal so for the most part that was good except the safety rules and regulations should have been site specific rather than a broad corporate rule. The pay was better than the benefits;Resources
Veolia;20/03/2019;-4.50025113008538;The energy business unit is entirely district energy focused and have no views on how to grow. The leadership in that group is simply inbred and a good number of them need to be replaced with new people who have broader views on the industries that they could grow in. Too much effort is spent on spinning a marketing story and not enough on actual resources to develop and deliver services. They could be great if they actually believed and delivered on what they print in there own brochures.;Resources
Veolia;05/03/2019;-97.197388247112;Terrible work environment, most employees are miserable, poor overall leadership, zero training given to employees and no direction at all, top level management is barely ever there and doesn’t interact with anyone when there, too much dead weight in the sales structure eats up profits.7 people found this review helpfulHelpfulShareRepor;Resources
PGandE;24/10/2021;-56.50426921145153;The hours are long and the pay isn't great (though the benefits are). It is also mentally challenging to try--on a daily basis--overcome a reputation that precedes and pervades everything that you do.;Resources
PGandE;24/09/2021;-13.64138623807132;Benefits have gone downhill. Concerned about operating budgets but Executive pay and bonuses are too high.;Resources
PGandE;10/05/2021;-50.150678051230535;Typical corporate environment, lots of mandated HR training and not much rush to do anything.;Resources
PGandE;04/05/2021;-61.51682571572074;Limited training in on boarding stage;Resources
PGandE;04/02/2021;-67.22752385735811;Lots of turn over and miscommunication between external teams, difficulty sourcing resources to deliver training;Resources
PGandE;02/02/2021;-50.150678051230535;Have to learn and kind of train yourself.;Resources
PGandE;01/02/2021;-50.150678051230535;training is lacking in most areas.;Resources
PGandE;08/01/2021;-81.53691612255147;Lack of resources causes a lot of stress.;Resources
PGandE;09/10/2020;-77.76996484178804;PGE instituted a speak up culture but management doesn't believe in it. There is a lack of professional development. Employees do not develop new skills. It is very hierarchical. Information flows up the corporate ladder and then back down. It's hard to know what is being said by management. There has been lots of executive turnover - indication of heavy politics. There is an old school corporate culture prevails. Bankruptcy.;Resources
PGandE;14/08/2020;-7.553992968357612;Aug 14, 2020 - Construction Manager in San Ramon, CARecommendCEO ApprovalBusiness OutlookProsGood pay, great benefits, good work-life balanceConsbureaucracy, subject to government agencies and restrictions, bound by environmentalism, starting to get political;Resources
PGandE;11/09/2019;-89.93470617780011;Every group is a silo, no group knows what the other is doing so mistakes can happen due to lack of communication. Supervisors spy on other groups and tattle-tell if you are on the internet (even if your job requires it). People from good universities, backgrounds however this makes them pretty arrogant. Most managers and engineers refuse to work with contractors and believe they know best regardless of evidence. Company is not very transparent about issues, and cover up is another word for discretion. Most employees are blindsided by the company official attitude since the newspaper is a better source of news than the internal communication. Supervisors are known to berate their employees vs training them. Union vs non-union jobs are set against each other, and engineers are told to not even think about unionizing and to listen to their union peers so they can pass their info up to management. Benefits are mediocre, 401k contribution is the lowest I ever seen in any company, vacation time is not used up and it's loss due to managers not approving on time. Not many career opportunities, training outside of the office is discouraged and denied all the time. Conference attendance is not funded except for managers, individual contributors are not allowed to go to training or conferences.;Resources
PGandE;03/12/2019;-65.01757910597689;Always in crisis management. Doing your job you discover skeletons in PG&E's closet and the company sometimes went to great lengths to keep them quiet e.g. being asked to shred records, being told to communicate via fax because emails could be traced, and being trained face-to-face by lawyers to practice being grilled. These examples were not everyday occurrences, but they happened and they belittled your soul. I left on my own terms, but I am proud to have always questioned and challenged internal management who tried to keep us quiet - I was tired of always having to push things far enough into the public eye to make a difference. I had to keep a special file of my emails notifying legal or safety of potential issues - doing my job, I was sometimes fearful about what I discovered.;Resources
PGandE;30/07/2019;-82.13962832747362;At this point in the company it is difficult with limited resources. As a IT Rotational I have noticed that some managers don't know how to use my skills and have had a hard time developing as an engineer if you are not a programmer. Also, can be hard getting a full time offer if the team does not have the money to hire you permanently.;Resources
PGandE;07/02/2020;-50.150678051230535;Training is not very organized and can be a little muddy.;Resources
PGandE;02/04/2020;-95.62029131089905;If you're not part of the union, you will get the short end of the stick on raises, bonuses, and anything else. They promote *discussions* of safety culture, but it's completely superficial. It's just one more thing they need to identify employees who are not yes-men. With the exception of my first supervisor, people in my old team never spoke up in meetings anymore. Because the director at the time would always reject their ideas, yet openly ask for feedback as if he was accepting. And the supervisor who used to be a good guy became an a-hole when he got promoted. Something about becoming a supervisor at PG&E just turns you into heartless overseers. My main message is this: if you're not part of the union, you are expendable. I was supposed to have been in the union for the first 3 to 4 years. But it was not until I proved myself with another department that a union leader vouched for me only to break open a hornet's nest. It turned out I should've been in the union, but decided to fire me to cover up that mistake. If it wasn't a union contractor who helped with negotiations, I would've been dishonorably fired without severance pay. Also PG&E's HR is just as despicable. I learned the hard way that if you attempt to file a complaint about another employee, it's not confidential. And for attempting it, the employee (management) will retaliate and make your life miserable.;Resources
PGandE;22/07/2019;-79.32697137117026;Leadership needs more training Companies bad reputation in community;Resources
PGandE;30/11/2019;-91.9186338523355;Management is horrible. Hires incompetent individuals. No leadership skills.;Resources
PGandE;22/02/2019;-85.1180311401306;"Company suffers from legacy of under-investment, separate business units that compete for a limited pool of resources, decades of ""black hat"" repetitional blows. Pay is competitive in some areas, but not for all. Pay increases tend to be peanut-buttered across all employees, which is frustrating for high-performing employees.";Resources
PGandE;19/02/2019;-50.150678051230535;Family feel is gone. Who you know and not necessarily what your skills are will move you up the ladder;Resources
PGandE;22/08/2017;-74.36464088397791;"Benefits are being ""rearranged"", work life balance is questionable and leadership in some departments are the result of cronyism not ability. There is a lot of talk about open and honest communication, but one is punished for doing so in may departments.";Resources
PGandE;04/09/2017;-95.1783023606228;-Out of touch. Their business will continue to shrink because of all the CCA's and renewables eating into their market share. Eventually it will get to the point where all they'll do is manage transmission lines but even then they're not doing the best job or innovating in that field. -Poor job security. Many of the staff are being outsourced, they've started with IT but will expand to other business groups. -Poor management. It's kind of like a locker room vibe, you either fit in or get stomped out. If you try to rock the boat they'll find a way to get rid of you or make your life miserable. -They try to give off the impression that you can file grievances about work place issues openly without persecution but that's kind of false which is evident in the calibration meetings. I participated in one when my manager was out of the office and was shocked to see that it's essentially each manager bashing his/her own team members and everyone else just sitting there nodding in agreement or adding their own negative comments. The only people getting praised seemed to be the type of people that sit around talking at the water cooler instead of doing actual work or attractive recent grads. It was weird to see managers praise an employee days before at a team meeting, only for the same manager to totally crap on that person when holed up in a room with other management staff at the calibration. There's alot of behind the back stuff that people should be aware of. -The calibration is the bread and butter of the promotion process, if your manager doesn't praise you at the calibration you're going to have a tough time there because all of the managers know and it impacts their interactions with you along with future promotions and salary increases. It sets the tone. Other managers can also see the results, so yeah if you get on someone's bad side it can be a tricky hill to climb. -The Premier Survey's can be traced so be mindful of what you say in them, don't be 100% truthful if you want to keep your job. I know a few of my colleagues who were truthful about their job dissatisfaction and were laid off despite being solid performers. -No growth, the company is shrinking. They aren't creating new positions and nor are they replacing people who left for greener pastures or got laid off, unless you're an outsourced worker from other country. -Tons of reorgs, expect to have a new manager/director every six months. -Tons of projects but no follow through from executive or management. -Convoluted business processes, sometimes I feel like they have certain processes just to look busy but serve no real world purpose. -Hearing about co-workers (lineman) dying on the field is a huge bummer. It's even worse when you see that PG&E donates zero money to help their families when they're dying on the job working for PG&E. -Hearing about San Bruno every other week, the tragedy happened like 10+ years ago yet every few months there's a new fine put in place or something to remind you about it. -Going into the required Ethics course at work and listening to snippets from the Enron tapes, then finding out that one of the top guys issuing orders on the tapes was hired by PG&E as a director and worked there for years before retiring with benefits.;Resources
Vestas;21/10/2021;-10.592667001506783;Challenging work loads but great training;Resources
Vestas;18/08/2021;-29.96484178804621;Starting pay and training methods for newer techs could be improved.;Resources
Vestas;24/08/2021;-16.474133601205427;Not a lot of opportunities to improve personal skills;Resources
Vestas;29/07/2021;-74.09342039176293;Poor leadership and training for staff.;Resources
Vestas;27/04/2021;-44.40482169763938;Times have changed in the US anyway. Starting pay hasn't improved in the last decade, benefits have fallen off, and contracted factories have been given free reign to out produce company facilities.;Resources
Vestas;10/03/2021;-85.03766951280764;Management does not care about employees from production floor to engineering team. No clear plan for the future. Employees treated as disposable resources. Favoritism rampant, skills and experience not rewarded.;Resources
Vestas;11/03/2021;-20.381717729784025;"Reduced pay, hours, benefits, morals and job security. The company was great for 4 years. But with new management they made a lot of ""cost saving"" descisions at the employees expense";Resources
Vestas;30/12/2020;-5.499748869914613;Management talks the talk, but does not walk the walk. Employees are just a number! Felt like I was always being urged to fit square pegs into round holes. Promotion is not very easily attained. Pay and benefits were not adequate for the industry. Bonus was BS and very rarely paid out.1 person found this review helpfulHelpfulShareRepor;Resources
Vestas;28/12/2020;-55.308890005022604;Training, metrics for raises and pay.;Resources
Vestas;30/07/2020;-18.76443997990959;Work/Life Balance could be better Pay could be a bit higher though benefits counter balance that;Resources
Vestas;17/05/2020;-26.40381717729784;Reactive (instead of proactive) management team, employees tend to pay for quick decisions with little to no input from the people the decision(s) will affect, inconsistent training opportunities.;Resources
Vestas;25/08/2020;-86.07232546459066;Poor management, poor training, safety overlooked, underpaid employees, extremely unorganized and no advancement unless your willing to travel.1 person found this review helpfulHelpfulShareRepor;Resources
Vestas;04/09/2020;-81.81818181818181;Pay is terrible benefits are deceiving no complaints if hurt no pay raises;Resources
BP;22/02/2021;-61.51682571572074;rapidly shifting priorities/directions, resource limited;Resources
BP;11/02/2021;-93.3249623304872;Unstable, you never feel secure in your job, they are always trying to find the cheapest employee no matter talent, dedication... If your job can be done in India you are going to be training India soon no matter how poorly, bad quality of a job they do.;Resources
BP;03/09/2020;-65.32898041185334;Little to no control over what happens with projects/decision making, many people are there for the benefits and really don't care;Resources
BP;16/09/2020;-79.61828227021597;difficulty for upward movement without good presentation skills;Resources
BP;08/06/2020;-36.012054244098444;iousConsAfter learning the basics, most of the engineering effort is centered around conforming to existing BP standards and following specs instead of thinking critically. There is so much bureaucracy that it is easier to just follow the specs than to do anything else, even if the specs create a more expensive and difficult solution1 person found this review helpfulHelpfulShareRepor;Resources
BP;03/09/2020;-65.32898041185334;Little to no control over what happens with projects/decision making, many people are there for the benefits and really don't care;Resources
BP;08/06/2020;-36.012054244098444;iousConsAfter learning the basics, most of the engineering effort is centered around conforming to existing BP standards and following specs instead of thinking critically. There is so much bureaucracy that it is easier to just follow the specs than to do anything else, even if the specs create a more expensive and difficult solution1 person found this review helpfulHelpfulShareRepor;Resources
BP;09/04/2020;-66.13259668508286;Lack of training from management;Resources
BP;03/03/2020;-76.47915620291309;No time off, no benefits,;Resources
